"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","Clearcut","Retention","PlantationFuel","SelectionSystem","SelectiveLogging","Afforested","ForExtensive","ForIntensive"
"REF_MFM_noAF","PA1317",30.2870071,2.888811467,2.653916949,0.252715163,24.44506013,0.046503398,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1318",67.65969971,0.455699359,0.137848689,0.000473463,67.04582091,0.012983613,0,0,0,0,0,0,0.00500206,0.001871618
"REF_MFM_noAF","PA1319",2.644414045,0.864386158,0.629082964,0.050732225,1.090878074,0.009334624,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1320",21.01851769,7.006483718,1.811708094,0.086784654,11.76434144,0.309654927,0,0,0,0,0,0,0.02146721,0.018077651
"REF_MFM_noAF","PA1321",167.5516795,124,0.807223053,0.13362216,42.12085145,0.489982886,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1322",9.284810792,0.010946968,5.063825744,0.076157527,4.133880553,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1323",7.161608193,2.415036882,0.048103796,0.037435301,4.415107308,0.245924905,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1324",19.22202692,7.753677918,0.179490546,0.023070789,11.25891399,0.006873677,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1325",65.23809689,22.3,0.162845126,0.037764424,42.60086239,0.136624947,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1326",27.73317138,2.334928838,2.257384448,0.102408433,22.98948532,0.048964345,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1327",464.9035826,409,2.702022696,0.616520904,52.39741308,0.187625937,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1328",35.39061672,3.285108674,1.465274927,0.143589904,30.29688227,0.199760948,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1329",110.4307086,76.6,0.283376441,0.006336336,33.51316165,0.027834151,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1330",74.36884089,13.1,3.275946844,0.421073318,57.5366886,0.035132129,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1331",8.239672374,7.130464493,0.041754938,0.012895041,1.054557902,0,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1332",25.87689025,19.7,0.081133889,0.008733079,6.063007839,0.024015441,0,0,0,0,0,0,0,0
"REF_MFM_noAF","PA1333",5.866216998,3.392626568,0,0,2.464086086,0.009504344,0,0,0,0,0,0,0,0
