Eco_code,A_org,A_new,A_annual,A_permanent,A_pasture,A_urban,A_ext_forest,A_int_forest,p_annual,p_permanent,p_pasture,p_urban,p_ext_forest,p_int_forest
NT0304,6367910593.83,99286452.49,4224810510.41,473899638.59,88254624.44,110318280.50,1139120959.01,232220128.39,0.67396136937751400,0.07559866852804260,0.01407878705950080,0.01759848381600090,0.18171785918674400,0.03704483203219700
NT0305,11602937307.06,0.00,5051410707.95,2345854304.15,3827195732.50,75525592.06,302950970.40,0.00,0.43535620112984500,0.20217762468824900,0.32984714397878900,0.00650917867306058,0.02610985153005700,0.00000000000000000
NT0306,18988321888.42,3018477876.00,3526511899.73,528957813.67,7804594047.62,0.00,4035331355.78,74448895.62,0.22082319006912500,0.03312229056587630,0.48870822041531800,0.00000000000000000,0.25268445656968600,0.00466184237999421
NT0307,1065844310.58,54310538.12,602540459.44,65309438.96,287676131.63,0.00,56007742.43,0.00,0.59567013563670000,0.06456476366721880,0.28439597318389400,0.00000000000000000,0.05536912751218720,0.00000000000000000
NT0308,14371926149.07,0.00,7389733818.10,800974212.04,2751168196.10,792594415.62,2360406773.45,277048733.75,0.51417838788315500,0.05573186250303280,0.19142654697531900,0.05514879546410060,0.16423732970556200,0.01927707746883050
NT0309,61315748930.81,206210324.40,17678858639.34,1916213792.95,20846760614.32,68736774.80,18435171821.26,2163796963.74,0.28929785828044300,0.03135703257868440,0.34113758816914600,0.00112481253119443,0.30167421063340200,0.03540849780713060
NT0310,92765793508.90,495583660.30,41906803795.64,4542283927.36,23690426446.60,5321584133.00,15043416141.24,1765695404.76,0.45417479665861200,0.04922806542672640,0.25675054262336700,0.05767391384209300,0.16303654414493200,0.01913613730426970
NT0401,6238074464.00,0.00,0.00,0.00,6238074464.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0402,155962044822.49,79523356834.00,66884560.75,1852214.05,73522042371.49,89103226.60,2201055226.56,557750389.04,0.00087500927224211,0.00002423136896762,0.96184333230001000,0.00116568231277618,0.02879504194118070,0.00729670280482300
NT0404,245648261101.00,76569372721.00,18618151378.73,6529324973.57,76927482832.20,2661216367.50,51971146017.29,12371566810.71,0.11011517497609800,0.03861703277169450,0.45497982373356800,0.01573949529120980,0.30737809146511700,0.07317038176231310
NT0702,126789648435.05,19823346412.80,2213836476.14,130851286.91,101341766918.70,0.00,3276572732.53,3274607.97,0.02069657858860530,0.00122329448097392,0.94741769139237800,0.00000000000000000,0.03063182208403060,0.00003061345401162
NT0703,26449232061.32,0.00,1475335101.42,150586633.10,23794804511.30,84860215.80,780666250.26,162979349.44,0.05577988419472670,0.00569342175028915,0.89964065709498200,0.00320841889107678,0.02951564901571700,0.00616196905320806
NT0704,1920900068486.22,90623921663.22,186606560638.13,18975898720.87,1461819999036.00,4220947134.00,131287010082.02,27365731211.98,0.10195541310093500,0.01036777906646060,0.79868822066737400,0.00230618048611229,0.07173071140653430,0.01495169527258350
NT0705,1168525172.00,0.00,0.00,0.00,1168525172.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0707,105946282229.30,24667167530.80,1601587016.77,187266332.03,67532608341.00,309739787.70,10047601538.40,1600311682.60,0.01970477929921470,0.00230399079425451,0.83087283358717900,0.00381081645449709,0.12361849136362000,0.01968908850123530
NT0708,293069911359.53,8696474915.00,24309440132.51,645403529.22,242247976717.00,815506673.80,15540793983.20,814315408.80,0.08548421553168280,0.00226956335053607,0.85186570076932300,0.00286773154341043,0.05464924634841040,0.00286354245663767
NT0709,378537169628.90,12384499894.60,842170029.78,325506539.72,344352080294.40,533770757.40,20097475368.69,1666744.31,0.00230005158884958,0.00088899130505402,0.94046038376363700,0.00145778196233646,0.05488823933270540,0.00000455204741757
NT0710,352231969235.56,2163935502.70,117358919765.25,10105367385.85,220831016674.00,1484205174.00,238692918.28,49831815.48,0.33524603350333000,0.02886686704322260,0.63082314120265600,0.00423976207759835,0.00068184722761145,0.00014234894558206
NT0801,299641422010.41,8093967383.60,142909185734.36,3957541157.84,144038335901.00,636451618.50,5940215.11,0.00,0.49017469872027700,0.01357426070794380,0.49404765370143800,0.00218301209082647,0.00002037477951438,0.00000000000000000
NT0802,353194500592.27,55291522210.00,8532323040.59,236283059.28,288342626468.90,765439146.60,26306666.90,0.00,0.02864128142296430,0.00079315440405212,0.96790783373403500,0.00256942428288779,0.00008830615606079,0.00000000000000000
NT0803,399444588876.26,6788817.26,371093627153.03,10276584358.97,15290113684.00,2777474863.00,0.00,0.00,0.92903983323114700,0.02572762106503760,0.03827908545896640,0.00695346024484850,0.00000000000000000,0.00000000000000000
NT0805,583738602155.28,34136719011.70,1231171358.92,34094458.66,547601727857.10,195178496.37,499910344.20,39800628.33,0.00224011488439077,0.00006203482867609,0.99636071973582100,0.00035512705170082,0.00090958630152529,0.00007241719788595
NT0902,5967370375.87,470125595.56,3195504139.51,358441698.89,1154098934.90,848602.16,654853571.14,133497833.71,0.58129195028041700,0.06520388180090670,0.20994133989342200,0.00015436863229009,0.11912396069436500,0.02428449869859960
NT0903,638997425.02,10183225.90,294449487.88,118819763.09,110318280.55,0.00,105226667.60,0.00,0.46826151237430900,0.18895846062940700,0.17543859649541300,0.00000000000000000,0.16734143050087000,0.00000000000000000
NT0904,18887338233.10,3330763470.80,4139708189.94,66812707.96,7702761788.60,2805478735.00,748473981.41,93339359.39,0.26610666250085900,0.00429482125597274,0.49514510143113100,0.18034038841241800,0.04811303213275690,0.00599999426686292
NT0905,3396105836.15,0.00,1239221867.46,1370229768.19,786654200.50,0.00,0.00,0.00,0.36489494946517800,0.40347086760537300,0.23163418292945000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT0906,6041198762.77,2264070557.30,523020077.22,131252186.68,1559730766.50,2545806.47,1560579368.60,0.00,0.13847030038932400,0.03474920085815730,0.41294091215637400,0.00067400584134542,0.41316558075480000,0.00000000000000000
NT0907,171470249261.29,9464459868.00,6828100244.48,586985413.21,152842583289.80,0.00,1457743533.01,290376912.79,0.04214726072477850,0.00362323726457988,0.94343902068064300,0.00000000000000000,0.00899809530556597,0.00179238602443275
NT0908,37213750436.90,489643445.20,9916255432.65,274607883.35,25083831189.70,464185380.50,935577529.00,49649576.50,0.27002032846944600,0.00747759185583862,0.68303447638275300,0.01263980035252890,0.02547584150144750,0.00135196143798606
NT0909,29380303916.91,158688603.59,318733832.71,8826600.30,28279666917.90,67888172.64,518959456.21,27540333.56,0.01090746795790940,0.00030205723410604,0.96776535501831900,0.00232321765624859,0.01775943768493250,0.00094246444848469
NT1001,256071641408.00,89091346165.80,64900743.59,3836031.21,166017980395.00,206210324.40,548401948.20,138965799.80,0.00038867306764610,0.00002297295741512,0.99423695564914300,0.00123493807518365,0.00328423151609220,0.00083222873451996
NT1002,212551079733.38,42318941020.20,715466490.21,48275452.02,168781877625.00,246943228.03,428280477.35,11295440.58,0.00420288727861879,0.00028358600429520,0.99148068573217300,0.00145062636172401,0.00251586146178673,0.00006635316140276
NT1003,226991532631.57,12729032.37,3021456036.03,555402060.27,222543160119.00,362353121.50,433345848.71,63086413.69,0.01331162200223600,0.00244693359670896,0.98045789558379900,0.00159641832520998,0.00190919082240182,0.00027793966964448
NT1004,12181683978.87,1697204.32,363867720.05,79951208.63,11639427199.85,0.00,84446883.35,12293762.67,0.02987422948723200,0.00656414576678358,0.95561903434661400,0.00000000000000000,0.00693324918276246,0.00100934121660799
NT1005,2847060240.45,12729032.37,55159140.27,0.00,2679037013.16,24609462.58,75525592.07,0.00,0.01946107784183950,0.00000000000000000,0.94520958084316600,0.00868263472873047,0.02664670658626440,0.00000000000000000
NT1006,30045608008.74,4243010.79,792819873.57,838193474.26,28218567562.40,95892043.86,92727227.39,3164816.47,0.02639094041250460,0.02790131121924710,0.93932374791643500,0.00319200022590663,0.00308665160185003,0.00010534862405660
NT1007,1304301517.17,24609462.58,0.00,0.00,1279692054.59,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT1008,125200216591.91,72741328386.10,1393841216.37,38599226.17,50641182383.50,81465807.17,260824025.83,42975546.77,0.02657016311335410,0.00073579954676339,0.96534989809204900,0.00155294574392026,0.00497197014176146,0.00081922336215193
NT1010,116945863400.83,27110293143.13,236986036.28,6562783.12,89064190896.00,288524733.70,227246221.54,12059587.06,0.00263799779526338,0.00007305328062296,0.99141343056556300,0.00321169813774594,0.00252957955173534,0.00013424066906956
NT1201,148400999593.20,10067816003.10,27349129056.58,9655865249.42,97219257635.00,1384918722.10,2173296609.33,550716317.67,0.19770476140862000,0.06980151109683200,0.70279057498650400,0.01001147147891650,0.01571059490519270,0.00398108612393489
NT1301,7635722217.66,0.00,74620244.47,18725992.91,5240966927.70,520193122.88,1781215929.70,0.00,0.00977251952649083,0.00245241934885321,0.68637474993244500,0.06812625028145870,0.23327406091075200,0.00000000000000000
NT1303,105344623299.24,35162679021.00,0.00,0.00,69750005779.84,431938498.40,0.00,0.00,0.00000000000000000,0.00000000000000000,0.99384544696157800,0.00615455303842192,0.00000000000000000,0.00000000000000000
NT1304,735133235004.10,1457898507.50,93646818580.35,9558478678.25,579200042654.00,3904418530.00,39184952722.11,8180625331.89,0.12764067963293300,0.01302821316564390,0.78945006577399700,0.00532172520429013,0.05340911813831160,0.01115019808482480
NT1305,2715526906.17,3394408.63,860990753.80,415306892.20,609296349.53,275795701.40,530897795.36,19845005.25,0.31745895695899200,0.15312927837156400,0.22465581975904700,0.10168961201200800,0.19574921057137500,0.00731712232701470
NT1306,3200078737.97,52613333.80,1449727283.63,162616816.56,570260650.28,100983656.80,717589812.06,146287184.84,0.46060149913418700,0.05166595837492320,0.18118091132032800,0.03208411970671310,0.22798973774558100,0.04647777371826850
NT1307,7051035331.00,6905924362.00,0.00,0.00,145110969.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT1308,31555271247.20,16123441.00,752462769.87,349022831.33,29337873808.10,695853769.60,403934627.30,0.00,0.02385805648567980,0.01106633677847390,0.93020502609562400,0.02206317602098330,0.01280740461923940,0.00000000000000000
NT1309,68640034155.14,398843014.30,905618421.62,227265459.42,55130287799.80,2005246899.00,9972772561.00,0.00,0.01327084721825230,0.00333032667834469,0.80787405492408600,0.02938469955574860,0.14614007162356900,0.00000000000000000
NT1312,2624726475.04,0.00,1343489960.52,856086833.38,405631831.51,1697204.32,17820645.32,0.00,0.51185903495037600,0.32616230358410700,0.15454251533082200,0.00064662140308318,0.00678952473161141,0.00000000000000000
NT1313,15757693473.19,74676989.91,254387197.08,63838612.20,14940489595.00,262218066.81,162083012.19,0.00,0.01622055280980030,0.00407055697888525,0.95265407716228400,0.01671987446353550,0.01033493858549470,0.00000000000000000
NT1314,3772885194.62,134927743.13,1697204.32,0.00,3554794440.00,25458064.74,50124468.16,5883274.27,0.00046652670863625,0.00000000000000000,0.97714019127654900,0.00699790062954368,0.01377818977511020,0.00161719161016079
NT1315,184753418840.08,18465582959.00,8590200266.15,1887490579.03,152168793175.50,2228429267.30,1233368954.13,179553638.97,0.05165862085242880,0.01135074354072550,0.91509275088722000,0.01340103595366800,0.00741707261743029,0.00107977614852782
NT1316,9921007830.25,0.00,3288324362.14,356421906.36,6176126507.10,43278710.06,56856344.59,0.00,0.33145063671014000,0.03592597772870610,0.62253015144953000,0.00436232999756558,0.00573090411405757,0.00000000000000000
NT1318,26306666.90,0.00,0.00,0.00,26306666.90,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
NT1401,38792999053.19,7371806947.21,616900868.73,160418708.05,9808143742.60,1286480871.60,17821208290.51,1728039624.49,0.01963327383156670,0.00510543035757395,0.31215059280750000,0.04094309557895990,0.56717161559003500,0.05499599183436420
NT1402,16003788098.98,3974852507.80,2297216930.11,2966662256.43,2748622390.34,447213337.30,3315739877.97,253480799.03,0.19097424811194800,0.24662716280587700,0.22850088185320200,0.03717813050956160,0.27564698911533300,0.02107258760407870
NT1403,25301921944.43,1782913134.10,9292752469.48,1028795578.73,5487061553.62,528679144.50,6846166169.83,335553894.17,0.39511667113277500,0.04374315206157350,0.23330326536596700,0.02247880209423980,0.29109076088369000,0.01426734846175460
NT1404,7288643936.04,18669247.48,3553993409.20,385217809.01,3179712286.22,83163011.49,60756931.11,7131241.54,0.48885911732221000,0.05298750346571690,0.43737597755595800,0.01143924360849080,0.00835724107836855,0.00098091696925554
NT1405,12684056456.19,718766027.94,1380061908.82,1051183274.35,7225847375.40,182449463.98,2078582294.03,47166111.67,0.11533877235086400,0.08785271704498380,0.60390070919965300,0.01524822695061690,0.17371766331092900,0.00394191114295312
NT1406,9968529552.14,5940215.11,3027670991.77,309032693.89,3500483902.47,1662411628.10,1210313503.43,252676617.37,0.30390402428025500,0.03101931470128760,0.35136286200807600,0.16686541739916700,0.12148583691291500,0.02536254469830010
NT1407,7591594905.53,281735916.40,2509095210.22,981205465.71,2886095939.36,116258495.64,781389948.57,35813929.63,0.34324810012801500,0.13423042320878100,0.39482238216246300,0.01590434176813540,0.10689535184388400,0.00489940088872088
OC0103,1630164746.00,0.00,0.00,0.00,1630164746.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
OC0105,10410651275.74,902912696.20,991041522.24,497406663.16,351321293.40,41581505.74,5237236082.94,2389151512.06,0.10423525152157400,0.05231598018804010,0.03695108889047700,0.00437343805702447,0.55083930201953900,0.25128493932334600
OC0106,6763359199.95,963163449.40,750776207.82,12117132.23,1760000875.80,864725599.10,2145072106.21,267503829.39,0.12943980515699700,0.00208909022169051,0.30343818579452400,0.14908558888172100,0.36982753659703000,0.04611979334803710
OC0108,210453335.20,0.00,0.00,0.00,210453335.20,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
OC0109,771379361.70,0.00,0.00,0.00,771379361.70,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
OC0110,2036645179.00,0.00,0.00,0.00,2036645179.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
OC0112,2807175938.90,0.00,582387413.80,1540815185.70,0.00,683973339.40,0.00,0.00,0.20746380935057500,0.54888443732611300,0.00000000000000000,0.24365175332331200,0.00000000000000000,0.00000000000000000
OC0114,574503661.05,0.00,36059258.87,25888698.67,261369464.70,245246023.70,5940215.11,0.00,0.06276593399059280,0.04506272183940000,0.45494830132870500,0.42688330872161900,0.01033973411968280,0.00000000000000000
OC0115,186692474.80,0.00,0.00,0.00,186692474.80,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
OC0117,1513057648.00,0.00,0.00,0.00,1513057648.00,0.00,0.00,0.00,0.00000000000000000,0.00000000000000000,1.00000000000000000,0.00000000000000000,0.00000000000000000,0.00000000000000000
OC0201,7297978559.16,0.00,2610383028.76,1310158941.64,568563445.90,95892043.86,1863073745.86,849907353.14,0.35768576292663900,0.17952353943273300,0.07790697674582400,0.01313953488389490,0.25528627287120800,0.11645791313970100
