"Eco_code","Annual","Permanent","Pasture","Urban","PlantationNonTimber","ClearCut","Retention","PlantationFuel","SlashAndBurn","SelectionSystem","SelectiveLogging","Agroforestry","Plantation","ReducedImpactLogging","Afforested","ForExtensive","ForIntensive"
"OC0203",2.52321667480641e-05,2.17406997641524e-05,1.93259953732404e-05,1.58087014162372e-06,0,9.31675459329257e-07,1.19792690353979e-09,8.32778996052618e-06,0,0,0,0,0,0,2.90098548505625e-06,3.01131590781394e-06,4.34096920934044e-06
"OC0701",4.21770934918092e-05,1.72246611709281e-05,2.65076706078556e-05,1.04797010487274e-06,0,8.7715757594119e-08,0,5.70014201994897e-06,0,0,0,0,0,0,1.49477924836761e-06,5.53129409896189e-07,2.6230167857862e-06
"OC0702",0,1.20664976104235e-05,1.01682047262747e-05,6.87642183181965e-06,0,9.24991636676716e-07,0,0,0,0,0,0,0,0,1.34167799681213e-06,0,0
"PA0101",5.24315418201572e-05,2.52413682392048e-05,4.54912874232665e-05,2.02161410959933e-05,0,1.51339141831562e-06,1.51826500510968e-09,6.30194333748947e-05,0,0,0,0,0,0,7.15450271282579e-06,1.14437408388638e-05,6.55727055033482e-05
"PA0102",1.84324856396327e-07,3.25399533116046e-05,8.43641763875125e-05,2.23251565666009e-05,0,4.09458604711169e-06,0,1.12779834963324e-05,0,0,0,0,0,0,3.38830943843822e-07,1.54170682509446e-05,0.000119689574746079
"PA0401",2.28043194053856e-06,1.23116852703487e-07,2.88840636146037e-06,5.58204123938841e-07,0,1.37644802809815e-08,0,1.74018615971715e-06,0,0,0,0,0,0,1.02964631611021e-06,1.71633885078087e-08,5.72414954027075e-07
"PA0402",3.42289336173828e-06,7.02865206514074e-06,1.30445073535932e-05,5.71966159311442e-06,0,1.07424319286079e-06,0,1.21945664015249e-05,0,0,0,0,1.77770889296312e-07,0,4.56953346388373e-06,2.01769664763286e-06,2.39521728284798e-05
"PA0403",4.0367518836492e-06,5.93504371566251e-06,8.77307599904862e-07,1.32128958554944e-05,0,4.96993830811391e-07,0,5.71617878895901e-06,0,0,0,0,0,0,2.14793694302346e-06,2.34012627156929e-06,2.24933816184286e-05
"PA0404",4.71087798927189e-06,9.94238164701545e-06,8.4137851235587e-06,1.16330880950682e-05,0,4.61778641208779e-07,0,5.89684794307696e-06,0,0,0,0,0,0,3.17577898692943e-06,1.92264807193624e-06,3.40395196127428e-05
"PA0405",0,5.70710872058925e-06,1.42725884663778e-05,0,0,2.2273457105443e-06,0,2.07280600631344e-12,0,7.28605295819462e-08,0,0,0,0,1.82093880440716e-07,0,0
"PA0406",1.15829065760398e-06,3.18006989966158e-06,1.37921768779925e-05,2.9196444342872e-06,0,1.15744686722693e-07,0,9.36747034829771e-06,0,0,0,0,1.03699581285215e-09,0,4.47634638257472e-06,1.62388780966518e-07,4.78699798443759e-06
"PA0407",1.52965452509837e-05,5.50007435274902e-05,1.91004163207426e-05,7.44490021469448e-06,0,4.89847265728788e-06,4.58358151564686e-07,7.49314117573016e-06,0,2.23403306667403e-08,0,0,0,0,4.72082440303006e-06,1.44628008936453e-07,2.99790295101373e-06
"PA0408",6.56207367472191e-10,9.13586941664007e-05,0.000104626805581431,6.09960537421273e-05,0,2.10448831014643e-05,8.17204864328792e-07,0,0,3.67055473483827e-07,0,0,0,0,1.72150237565833e-05,0,0
"PA0409",0,1.1661663391057e-05,5.18868452513932e-06,8.77923818034485e-07,0,1.15834460314748e-05,2.23014386979708e-08,0,0,1.4886153163805e-09,0,0,0,0,2.30914711457105e-06,3.69589726086158e-09,2.83081568956079e-08
"PA0410",5.35421379839608e-06,6.10372591012848e-06,9.57586199361912e-06,1.84746154364232e-05,0,1.04354270434407e-06,0,2.10749462400088e-05,0,0,0,0,0,0,1.06583808203037e-05,1.07300922302128e-06,3.75772517852152e-05
"PA0411",3.17728299058639e-05,3.9208120879967e-05,2.37286027318457e-05,7.29568219614311e-06,0,1.23122965478571e-05,5.0777327660488e-07,2.46119579919466e-06,0,6.971649273118e-08,0,0,0,0,2.88903713817842e-06,9.38732000093253e-07,6.13793255811249e-06
"PA0412",7.89659023758554e-06,2.53555867731823e-05,4.32493657830959e-05,7.43549896964816e-06,0,1.22529734568421e-05,1.63989136714114e-07,1.04066381263667e-05,0,2.4295358751825e-09,0,0,0,0,6.35393122436763e-06,4.11293896795271e-06,6.18585825155603e-06
"PA0413",1.29515116106165e-05,2.49694886529912e-06,3.22579520084509e-06,1.92915926592383e-06,0,3.21755651904591e-07,0,2.15704176881603e-05,0,0,0,0,0,0,6.60942997143779e-06,4.72247653308622e-07,7.06642848422232e-06
"PA0414",1.06741780974109e-06,1.0769396450722e-06,5.34818332636932e-06,8.7027483832102e-07,0,4.92670927991147e-07,0,4.63738242834851e-07,0,0,0,0,0,0,2.57082679762121e-06,2.7330407917246e-06,3.70036576176883e-06
"PA0415",4.27030965769712e-06,3.96930491830476e-05,3.50615572058299e-05,6.37568126130276e-05,0,2.15130104868013e-05,0,5.62292487197829e-05,0,0,0,0,0,0,1.80736169249989e-05,1.10291361859712e-05,4.00260449087499e-05
"PA0416",3.24964131033504e-07,3.00291580851025e-06,1.05857554834089e-06,1.23993702847337e-05,0,1.63605891809302e-07,0,1.39306770106765e-06,0,0,0,0,0,0,1.44954344523383e-06,5.2647184340643e-07,1.1820186792752e-05
"PA0417",2.37761899044223e-06,1.96772743052019e-05,1.01465756926071e-05,3.23686776929954e-05,0,1.50656551832649e-06,0,5.23524525509246e-06,0,0,0,0,0,0,8.60541076701456e-06,7.25787297954469e-06,6.43956688640381e-05
"PA0418",5.06849306032609e-07,2.8372762651589e-07,1.37555268717901e-05,0,0,2.88239671807546e-10,0,0,0,0,0,0,0,0,4.81376119797612e-06,4.14881781372372e-10,1.24759044531061e-08
"PA0419",2.24637761300062e-07,9.71409301822263e-06,1.86454868619362e-05,1.89537893665284e-06,0,1.74319969115379e-06,0,2.45484877818863e-06,0,0,0,0,3.66864944819968e-10,0,7.62402830572937e-06,8.10974917643889e-06,1.05454153101862e-05
"PA0420",3.07283735927088e-05,5.88026876679155e-05,0.000107047714294491,5.31546307992206e-06,0,2.7585327234741e-06,0,1.86530713397027e-08,0,0,0,0,0,0,1.4237912030107e-05,7.20673458206967e-06,2.21154065620292e-05
"PA0421",6.88179104665477e-07,2.58121509751531e-06,2.5536426401797e-06,1.20877208472049e-06,0,1.31670535565629e-06,8.27459298863334e-08,2.30804685688951e-10,0,1.71988066078931e-09,0,0,0,0,1.59966899288752e-07,0,0
"PA0422",2.40879296342524e-06,1.19240536471616e-05,5.71453803240796e-05,6.26792439570955e-07,0,7.4677930004087e-08,0,4.2911174708407e-07,0,0,0,0,0,0,6.06777539771318e-07,0,0
"PA0423",9.4230161733519e-09,5.58432930688738e-06,1.0281865783089e-05,5.4304227789296e-06,0,5.06615134479954e-06,3.32451050846273e-07,9.55946280761747e-10,0,1.0020230434502e-07,0,0,0,0,8.25390686254771e-07,3.94318049923812e-08,7.57950736408944e-07
"PA0424",1.5086500057511e-05,3.24116347433191e-05,6.96009131758283e-05,0,0,1.85181744974035e-07,0,3.79584558839749e-07,0,0,0,0,1.1059810715838e-08,0,5.74812958093538e-06,3.88593743460505e-06,4.02314087155802e-05
"PA0425",0,2.3304536434322e-06,1.12238036637328e-05,5.09303321812067e-08,0,2.83588340003796e-06,0,0,0,2.48452993570606e-08,0,0,0,0,8.12726024310868e-09,0,0
"PA0426",3.21435550670986e-05,8.2258866350327e-05,4.93271696337793e-05,1.31808061013237e-05,0,2.62851035584594e-05,1.41656386145693e-06,1.01428436561394e-05,0,0,0,0,0,0,1.57222306473404e-05,1.11760627573517e-06,4.28526212963066e-05
"PA0427",1.52960301247979e-07,2.68452727501006e-06,8.8297042031235e-06,2.71815549930133e-07,0,4.94521485812928e-07,0,1.04787590071145e-06,0,0,0,0,0,0,2.3419501730825e-06,1.02075899539114e-06,1.2055930475457e-05
"PA0428",2.39814266486934e-06,6.32509190017694e-06,8.38330018525463e-05,1.25093561935056e-05,0,0,0,4.42400492970489e-06,0,0,0,0,9.84614672920278e-07,0,7.09635447431871e-06,4.11691500395047e-07,3.02931779357926e-05
"PA0429",4.69994969988993e-07,1.49443492730136e-06,6.28523105926107e-06,1.06258919836178e-07,0,6.4711464174773e-08,0,1.64340175771715e-07,0,0,0,0,0,0,1.87860889870862e-07,3.3747280635342e-09,4.52871561122825e-07
"PA0430",4.54413886584469e-06,1.0112993398688e-05,6.02241718043815e-05,2.77795978637649e-06,0,3.33687430245085e-09,0,0,0,0,0,0,0,0,1.72212979522059e-06,0,0
"PA0431",2.24157605785518e-07,8.57641589674344e-06,2.2368063899453e-05,3.45185450278098e-07,0,7.30172862714578e-07,0,5.15971404199502e-06,0,0,0,0,4.48507916239106e-10,0,2.96551715917927e-06,9.19642475781613e-07,1.82826351076603e-05
"PA0432",4.96231798536436e-09,2.37350182390889e-06,6.54096131893251e-06,2.61886792569694e-07,0,1.00327318652707e-07,0,3.76755287581678e-07,0,0,0,0,0,0,1.71313087125208e-08,3.69550176903128e-07,8.56338618245047e-06
"PA0433",2.77510136247694e-06,4.17713350674352e-06,3.16404022186776e-06,3.07512048779547e-06,0,1.68498928942995e-07,0,3.05300675209334e-06,0,0,0,0,0,0,9.74535927189787e-07,4.90367887276287e-07,1.27931955036533e-05
"PA0434",0,2.19012130877605e-06,0.000100951852004517,0,0,0,0,9.07201434706205e-07,0,0,0,0,6.33707356743868e-07,0,9.74661030996911e-07,1.36049675656926e-06,1.65478631752648e-05
"PA0435",3.71448527669108e-06,9.24587114729783e-06,3.12027515541547e-05,1.8480508650175e-06,0,8.3614548941528e-07,0,2.83127712711164e-06,0,0,0,0,0,0,4.18817910656764e-06,3.99289241868901e-08,1.50157365488789e-05
"PA0436",4.18293737506312e-06,3.63969738258874e-05,4.29090960185577e-05,0,0,7.03619603869589e-07,0,1.02262528669017e-05,0,0,0,0,4.71096908065431e-07,0,4.10395236797977e-06,1.5599038695565e-06,2.50478438066127e-05
"PA0437",2.98749509292029e-05,8.73289602466286e-06,1.53429321354223e-05,7.13745845761626e-07,0,3.37368476873449e-07,0,1.54942946943968e-05,0,0,0,0,0,0,9.41315700326978e-07,2.46433944286985e-06,1.69295640865006e-05
"PA0438",3.20177705514619e-08,5.06853580407651e-07,1.3811372583319e-06,0,0,4.76892752967541e-08,0,1.83326304893582e-07,0,0,0,0,3.14660627047082e-10,0,1.23692425167843e-07,7.48594238001485e-08,6.86957772719341e-07
"PA0439",3.73417473156319e-07,1.67193413559959e-06,3.4392791224918e-06,0,0,6.60478038347465e-08,0,4.16920519780724e-07,0,0,0,0,0,0,3.18056866276201e-07,9.56795231465333e-08,1.01394715258627e-06
"PA0440",3.69748668152477e-06,2.24631112428884e-05,6.20723200785065e-05,3.62747510581708e-06,0,2.74748414862096e-06,0,4.9366707848667e-05,0,0,0,0,0,0,1.05616922022307e-05,3.90680232509373e-06,7.12750654408304e-05
"PA0441",1.81842250410422e-06,6.32822055013263e-06,2.31332657015424e-05,2.14539380571112e-07,0,1.06595702946143e-07,0,6.89762248244955e-07,0,0,0,0,1.44496588607887e-07,0,4.47562520031432e-06,3.180932987765e-06,1.06079214156782e-05
"PA0442",0,2.18973064016072e-07,3.85148949324074e-06,8.83764802471742e-07,0,0,0,2.08691799113209e-09,0,0,0,0,0,0,3.40118047278586e-08,1.58450445723712e-07,2.1545536825744e-06
"PA0443",1.23744836469152e-05,2.42169870637952e-05,3.34214217600759e-05,1.16576495669799e-06,0,1.2299257858803e-07,0,4.56034369600857e-06,0,0,0,0,0,0,9.30465377839327e-06,3.14000645302118e-07,1.72065683711078e-06
"PA0444",2.62311362838286e-08,5.60591578494198e-07,3.98269397718451e-06,3.95920789106327e-08,0,2.08758326761885e-07,0,1.31363443812974e-09,0,0,0,0,8.70156986585499e-11,0,8.06482828123691e-07,1.49699854350132e-06,1.29507755192602e-06
"PA0445",0,1.8465184400896e-07,8.43695467232242e-05,3.91238394923821e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"PA0446",1.20229579496463e-07,5.44825759987159e-05,0.00018107301669312,1.56575135009135e-06,0,1.46396355676965e-06,0,4.33639643195822e-09,0,0,0,0,0,0,9.65166672975418e-06,5.29996368249407e-06,1.3393916933067e-05
"PA0501",5.76748159173645e-08,1.87096457332704e-05,8.27149667649281e-05,0,0,7.22990936946547e-07,0,6.61581811499585e-09,0,0,0,0,0,0,4.92250980117507e-06,2.41935856143658e-06,6.77406464412951e-06
"PA0502",0,1.56490895511416e-06,8.87300564381609e-06,9.49246921546288e-09,0,2.1873859207179e-07,0,0,0,0,0,0,0,0,9.03039737234511e-07,1.29250210871324e-06,1.20609780640692e-06
"PA0503",1.5357857144902e-09,1.37434329700955e-07,7.19547805143217e-07,1.33293216986585e-08,0,5.63369489100919e-08,0,8.83944750423507e-09,0,0,0,0,0,0,2.42132387891093e-07,6.74056770503889e-07,4.11647101488475e-07
"PA0504",6.320546363275e-07,2.22513864925773e-06,1.58652005029504e-05,2.47362885697583e-06,0,4.06039496749626e-07,0,1.62481905796564e-07,0,0,0,0,0,0,7.18112937047526e-06,4.0725912843545e-06,1.09974009192331e-05
"PA0505",4.14400574156602e-07,1.20092334313253e-06,5.92408083028708e-06,6.66987304232429e-07,0,6.01580471309172e-06,4.27679500246713e-10,1.97731543489399e-07,0,4.67923795026556e-08,0,0,0,0,1.38326106308819e-06,3.23151757704574e-06,3.30332390416018e-06
"PA0506",2.67518941912145e-08,1.24499732848154e-06,4.25590348416993e-06,7.81725142314493e-08,0,2.34471770518744e-09,0,1.272861774163e-07,0,0,0,0,5.63007689136177e-08,0,1.07947506169563e-06,6.01673992610869e-07,2.60958061617543e-06
"PA0507",2.00836921350851e-06,2.18872826246466e-06,1.34329655347188e-05,2.41767632641078e-06,0,3.66872973096925e-07,0,1.81956783203554e-09,0,0,0,0,0,0,3.51121979701048e-06,1.81282214202107e-06,4.5745579341276e-06
"PA0508",8.4650191914534e-08,5.88975395191532e-07,5.0096079488358e-06,1.99118235885847e-07,0,5.50769816840179e-08,0,3.98248215217069e-10,0,0,0,0,0,0,9.36980977248111e-07,2.57943767982559e-07,8.42672867538854e-07
"PA0509",0.000260128642563074,9.0850369739282e-05,0.000135447156774337,3.07120384296574e-05,0,1.08065937927939e-10,0,0,0,0,0,0,0,0,3.31806481104004e-05,2.35948515166742e-09,4.19706884246383e-09
"PA0510",1.86924105633253e-05,8.13021722393424e-06,3.35990689715001e-05,0,0,1.33305214597137e-08,0,1.45222559109251e-09,0,0,0,0,6.03655903638496e-12,0,1.63981829917628e-06,1.53819655707079e-07,3.10204233255615e-07
"PA0511",1.94548626459343e-05,1.82719751124818e-05,4.39031474027765e-06,3.99896756785841e-07,0,1.09036902128866e-08,0,4.04935132088271e-07,0,0,0,0,0,0,1.0262255901472e-06,5.67914931554329e-08,8.39635702477317e-07
"PA0512",4.49744605158457e-09,1.12719956485631e-07,1.54179719228763e-07,7.26728381601389e-10,0,5.68703701716064e-10,0,1.40940508274647e-09,0,0,0,0,5.95514723037668e-10,0,1.16631001394111e-08,1.65078180299782e-08,6.70596209993446e-08
"PA0513",1.70244642042578e-05,8.78467992839541e-06,2.88449699307546e-05,8.29210249130282e-07,0,4.9659061590294e-08,0,4.64721745089526e-06,0,0,0,0,0,0,1.25121282992513e-06,1.24527891701004e-07,1.39291809536959e-06
"PA0514",8.69264896206994e-06,9.81779076271177e-06,6.08876561144665e-05,8.63208053212554e-07,0,4.01307159723772e-08,0,1.26493700572462e-06,0,0,0,0,0,0,2.20486786903114e-06,6.38791483954701e-08,4.82792572584373e-07
"PA0515",2.21403889167364e-05,5.28578819730148e-06,5.50757524299108e-06,2.19702322738679e-06,0,1.39638655036994e-10,0,3.98963516680851e-11,0,0,0,0,3.21871796093739e-11,0,5.8762969821357e-06,2.50451030643941e-09,4.89480563254745e-09
"PA0516",0.000152853976011063,0.000195410399535734,0.000195424875253736,6.90846904153851e-06,0,9.32595794888732e-07,0,2.01008782727139e-08,0,0,0,0,0,0,9.25748344559379e-06,4.89725387564241e-06,9.12691090422941e-06
"PA0517",5.38283752879873e-06,3.83186272426287e-06,1.16457946871056e-05,1.23757711946548e-07,0,1.32057634149976e-08,0,1.30821246553761e-10,0,0,0,0,0,0,1.49448962119908e-07,7.82525908602448e-08,6.49517568881816e-08
"PA0518",0.000231768142856739,6.55809051962949e-05,0.000256987296800735,0,0,2.03965808252731e-07,0,0,0,0,0,0,0,0,5.63122649421853e-06,8.51433516038184e-07,1.26282176239754e-06
"PA0519",6.12632875399635e-06,1.25905914009887e-05,4.53449597826389e-05,2.97560135043745e-06,0,3.4927585582127e-08,0,1.01884547129497e-06,0,0,0,0,0,0,2.38198419619346e-06,1.85976157932259e-09,2.09269990126499e-07
"PA0520",1.22140456195448e-07,2.3718660248251e-07,9.29987553397295e-07,6.15652285782393e-09,0,7.17339917986636e-09,0,1.47672585077549e-08,0,0,0,0,1.39855810905311e-10,0,3.87978202612256e-08,1.40446757377908e-08,1.3035076745571e-07
"PA0521",9.09528267741047e-06,6.97376608371831e-06,8.12001079834472e-06,3.86987978015087e-07,0,3.39989848791674e-08,1.43042555739244e-09,6.14783287083297e-07,0,0,0,0,0,0,3.57784392136072e-07,4.49867267834509e-08,2.81271184551082e-07
"PA0601",4.2947503332753e-07,2.48970097169308e-05,0.000106855291594728,2.35771018928554e-06,0,0,0,3.70847313108272e-07,0,0,0,0,1.18965951888021e-07,0,1.48006756899257e-05,2.37039845426918e-05,2.40751213452644e-05
"PA0602",1.35907925245876e-08,3.93547566281842e-07,2.58467793460605e-06,3.21398812391435e-08,0,0,0,1.30664719352771e-07,0,0,0,0,3.22161028300586e-08,0,2.2419909011447e-07,3.52618691291966e-07,2.20397562101863e-06
"PA0603",1.02407333905816e-06,3.63963335932421e-06,6.77165529030996e-06,7.96976390183845e-07,0,1.35867274796017e-07,0,4.11142690187292e-09,0,0,0,0,0,0,1.44416601054967e-06,1.42974409031315e-06,1.76549177557154e-06
"PA0604",2.45580368915195e-07,4.02663460275077e-07,5.60836261116905e-07,3.92852522469078e-08,0,8.61254471933174e-10,0,4.11453600747042e-08,0,0,0,0,0,0,1.2288748533957e-07,3.65601800434186e-09,4.46951221302986e-09
"PA0605",1.0442898569882e-06,2.10467153797339e-05,1.92428690854322e-05,1.81129791701e-06,0,1.37181886112583e-06,0,9.87411974302106e-06,0,0,0,0,0,0,7.33054169387604e-06,4.01125389051898e-06,1.75269736253455e-05
"PA0606",1.28159541240688e-05,1.53933001249062e-06,3.39987179060715e-05,4.42357281886075e-06,0,4.6536987199491e-07,0,1.51872720024238e-05,0,0,0,0,0,0,4.49100138537321e-06,8.13234072500002e-07,9.28540016938216e-06
"PA0607",8.1344598951939e-07,4.10466175159206e-06,1.04455887614059e-05,2.75478375743715e-07,0,2.41248616919821e-08,0,6.49884332214955e-07,0,0,0,0,0,0,2.19075095855689e-06,4.6123199147541e-08,5.32112051335387e-07
"PA0608",8.3438229267136e-05,2.74859716126022e-08,7.47673579323187e-05,9.83335223917147e-05,0,0,0,0,0,0,0,0,0,0,4.329709438731e-08,0,0
"PA0609",1.47223410020673e-06,1.46911395711862e-05,3.62333763294286e-05,0,0,5.98209766252347e-08,0,0,0,0,0,0,0,0,8.69202068579859e-09,7.88113146963591e-09,6.43264036538531e-07
"PA0610",4.87662576885974e-06,4.2264289038115e-06,1.49356138748775e-05,3.86153255889365e-07,0,6.89298912443118e-09,0,0,0,0,0,0,0,0,1.75395615743907e-08,0,0
"PA0611",8.29140138371379e-07,2.39381063436866e-05,2.26304013374044e-05,1.73559870756507e-06,0,2.15404107189964e-06,0,1.37838950776609e-05,0,0,0,0,1.96216343465023e-08,0,1.01307759350394e-05,6.9107734215471e-06,2.77650216702383e-05
"PA0801",0.000110771441301041,1.95279373596433e-06,1.19722153600173e-06,1.59862182969175e-05,0,2.62662754536892e-07,0,3.28398774829337e-05,0,0,0,0,0,0,2.64566879107141e-06,3.43229507048528e-07,7.25707310361186e-06
"PA0802",7.83486289709091e-07,2.31837067607366e-06,8.59524885245921e-06,0,0,1.33322972481434e-08,0,1.07421773590729e-08,0,0,0,0,1.64904416321873e-09,0,1.38283331109913e-06,2.92088249349534e-07,1.57767735827824e-06
"PA0803",4.86058812757686e-07,6.0053551496104e-06,1.22013787744769e-05,0,0,4.9800793804101e-09,0,3.16335566392829e-07,0,0,0,0,2.38733517277465e-08,0,2.31465569092994e-07,1.29788369795249e-08,4.05537268906278e-07
"PA0804",2.29302416576812e-06,8.29070156820518e-06,1.7405699138872e-05,4.82165096170502e-08,0,7.93131525434728e-08,0,1.76146249133996e-06,0,0,0,0,8.1279487241121e-08,0,1.05979703689008e-06,2.42101480305031e-07,3.3885365851126e-06
"PA0805",1.60659330221492e-05,1.78908386505714e-05,5.39410522776241e-05,0,0,2.10422393942459e-09,0,5.83827624222656e-07,0,0,0,0,5.38372372535041e-07,0,3.39767528602342e-05,2.13145166205496e-07,2.12729190418598e-05
"PA0806",9.92733834882151e-07,6.50600617296362e-07,5.9396396794499e-07,0,0,0,0,1.35203330110431e-06,0,0,0,0,1.53094194602448e-07,0,1.71482788803074e-06,1.35569663815562e-07,4.82846927344982e-06
"PA0807",4.58636689307602e-08,1.34156386585882e-07,7.13106713494057e-08,2.38771026308345e-08,0,8.41229172460594e-12,0,1.01721485818049e-08,0,0,0,0,4.71797454894301e-10,0,1.16903693879893e-08,8.45605551629475e-10,8.96691625688671e-09
"PA0808",0,3.22233464867354e-06,4.13871500757974e-05,0,0,0,0,2.81250436582589e-06,0,0,0,0,2.00139522022087e-07,0,1.42784454055054e-05,2.03980244466138e-07,4.20761811105849e-06
"PA0809",2.05458710717404e-05,8.03658811830801e-06,3.17469346712156e-05,6.17033566017913e-07,0,4.69376311636877e-09,0,0,0,0,0,0,0,0,6.85096378803079e-07,1.37135694777199e-10,8.54848898206724e-10
"PA0810",5.51522930431938e-07,1.68056418340375e-05,0.000108308855688434,1.4850897872164e-06,0,1.37052611562596e-08,0,1.56516965350641e-10,0,0,0,0,1.23258513352366e-10,0,1.12442756573164e-06,1.63379122768022e-10,1.79896495984145e-08
"PA0811",2.70623162864673e-07,3.26229094498403e-06,9.45280939152847e-06,0,0,3.26597519820851e-08,0,3.38329648281357e-08,0,0,0,0,0,0,1.34274631387879e-07,1.3873688108164e-09,1.63197254453069e-07
"PA0812",4.19088712213935e-07,1.95094345389111e-06,1.5701060646637e-05,0,0,4.83265930232007e-10,0,0,0,0,0,0,0,0,8.2742690517879e-06,8.00663300473358e-10,1.99223232677989e-08
"PA0813",3.3498991421395e-05,5.08021708660794e-05,4.17839500461736e-05,1.53929715076339e-06,0,1.53071983837175e-09,0,1.84259945732597e-05,0,0,0,0,1.19781878917191e-06,0,7.33198378556984e-06,8.66791775575809e-07,3.6387228532106e-05
"PA0814",3.26796091999254e-05,4.80971535724645e-05,0.000100296802089373,7.8252605287655e-07,0,2.54573855800516e-07,0,2.80701803756178e-06,0,0,0,0,0,0,3.50539489935847e-05,3.1786064660136e-07,6.79806670281471e-06
"PA0815",3.68174544948208e-07,4.14544081617431e-07,1.62381941084684e-07,0,0,0,0,2.52456595801951e-11,0,0,0,0,1.95110861235321e-11,0,1.50650064265994e-06,7.94655820200751e-10,2.07445923666673e-09
"PA0816",1.15228210525288e-07,4.08666951002239e-06,1.78072572622458e-05,0,0,6.39289623331485e-09,0,9.00508878301978e-08,0,0,0,0,0,0,1.42701163956635e-06,0,0
"PA0817",3.90201939027872e-08,7.29571988103217e-07,3.63925477757858e-06,0,0,1.12930901968894e-08,0,2.99122022945362e-07,0,0,0,0,5.65114018657587e-08,0,5.27060797432949e-07,1.11316618986987e-06,2.55732299625755e-06
"PA0818",6.15268111555197e-07,1.49330128497041e-05,2.64618219205392e-05,2.8699910047901e-07,0,4.12299286790085e-07,0,1.19290274866106e-06,0,0,0,0,8.42736712635174e-09,0,1.98181429825948e-06,4.11292511223222e-07,7.86764391070624e-06
"PA0901",2.2842254899131e-06,8.17583422684813e-07,2.74020272663395e-05,2.45908305607504e-07,0,0,0,4.93293008769702e-07,0,0,0,0,2.29751735257507e-07,0,1.55938515033861e-06,1.85496899672832e-07,6.9618177143643e-06
"PA0902",1.58702516226296e-07,7.05505075655595e-07,1.95701427112673e-06,7.93817844949958e-10,0,1.68359411490209e-08,0,2.78547992174183e-07,0,0,0,0,0,0,2.75996404207728e-07,3.36824819782747e-08,2.20698158733294e-07
"PA0903",1.73646922456955e-08,1.99024600759817e-06,4.70317254201395e-06,0,0,7.44656200969926e-09,0,3.65404138383726e-08,0,0,0,0,2.81180991660018e-11,0,4.58627104329044e-08,7.83940290634569e-09,1.0209357627809e-07
"PA0904",4.77670887395024e-06,1.09216560292001e-05,1.87200740257231e-05,8.18768604268937e-08,0,3.83445699479837e-10,0,3.29733986917348e-06,0,0,0,0,2.31865168586828e-07,0,4.60564201977423e-07,6.65764064373475e-08,4.45167421243747e-06
"PA0905",1.04129734217818e-07,1.59557299730742e-06,4.7786822874572e-06,0,0,5.80814576389518e-09,0,6.51931096835954e-08,0,0,0,0,4.22906807742127e-09,0,1.21466381502e-07,1.13709773878245e-08,1.60189560360237e-07
"PA0906",0,3.69472115377897e-07,1.10302372085677e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PA0907",0,4.36396091993001e-06,1.05522115890439e-05,2.14638137541548e-09,0,1.1084609756318e-08,0,0,0,0,0,0,0,0,4.77727241282827e-08,6.37757418622021e-08,5.98792632509034e-08
"PA0908",0,1.09735349106438e-06,6.9872246669888e-06,0,0,1.29387579861777e-08,0,0,0,0,0,0,0,0,3.70889212242472e-07,8.72489755187685e-08,3.11551862439396e-07
"PA1001",0,6.54759180369077e-06,1.51254731609318e-05,0,0,7.62994407687959e-09,0,0,0,0,0,0,0,0,4.58747410709537e-08,4.62839944596518e-08,4.83038884597615e-08
"PA1002",1.8391459946657e-08,1.05938531975898e-05,4.57938421466872e-05,0,0,4.6765363937834e-07,0,1.09296088346606e-09,0,0,0,0,0,0,2.18946726035326e-06,3.01596224296976e-06,2.50773859005652e-06
"PA1003",5.1226247383055e-09,1.36456935902685e-05,0.0001126854046772,4.15605712084712e-06,0,9.86207840849738e-07,0,0,0,0,0,0,0,0,4.13676587317321e-06,5.04276847370504e-06,7.73060195148116e-06
"PA1004",0,5.12066215141357e-06,1.10484825478688e-05,0,0,3.27997992137173e-08,0,0,0,0,0,0,0,0,1.51668186616034e-07,1.7798200231949e-07,1.8749804991306e-07
"PA1005",3.79714809906025e-12,1.6972495325781e-06,6.25836395705648e-06,2.684119536692e-08,0,3.93353761726381e-08,0,6.631957266029e-13,0,0,0,0,0,0,1.67743109516091e-07,2.42361423750181e-07,2.02831977955088e-07
"PA1006",0,3.00531049777559e-09,8.30356078024751e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PA1007",0,5.2950228021907e-07,2.66481652643898e-06,3.05986795656534e-08,0,6.54807383285501e-07,0,1.63027869389258e-10,0,2.88290482949479e-09,0,0,0,0,2.00255232616811e-08,1.744755031987e-07,1.36449774848872e-06
"PA1008",0,6.80666617744814e-06,3.69119440130578e-05,8.72931846933608e-09,0,2.25508497601755e-08,0,0,0,0,0,0,0,0,1.55986962657065e-07,9.05168307611761e-08,1.89687443863517e-07
"PA1009",1.30173569986504e-09,7.97878427421199e-07,6.72107183835412e-06,4.99700936171958e-08,0,3.15634303714165e-08,0,2.10532803141063e-09,0,0,0,0,0,0,8.8935925250709e-07,9.35681356130303e-07,1.11869838908667e-06
"PA1010",0,2.54782301254239e-08,5.20733457033653e-06,0,0,4.47942143890015e-11,0,0,0,0,0,0,0,0,2.66820333231068e-10,2.16346629463291e-10,3.15840809621747e-10
