"Scenario","Globiom_Reg","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"RCP_MFM_AF0","ArgentinaReg","2010",0,0,0,0,0.0301039413694979,0.00774734646796587,0.128422399123719,0.00184378198929478,0,7.66146585535455e-05,0,0,9.04416719933122e-05,0,0,0,0,0,0,0,0,0,0.00200312883343196,0.00458634638708432,0,0.00340762549737171,0,0.0131988841463656
"RCP_MFM_AF0","ArgentinaReg","2020",0,0,0,0,0.0338887845029688,0.00782357540773197,0.130270847062252,0.00186347851830524,0,0.000107568544885054,0,0,9.14415648238708e-05,0,0,0,0,0,0,0.00010209474080221,0,0,0.00203438646106394,0.00311784134344028,0,0.00349873277586702,0,0.0139455461546653
"RCP_MFM_AF0","ArgentinaReg","2030",0,0,0,0,0.0365236783981757,0.00778249727521096,0.121458715039532,0.00185227377004962,0,0.000110616731018236,0,0,9.18905516204806e-05,0,0,0,0,0,0,0.000546798650689218,0,0,0.00219332430728584,0.00294075959534299,0,0.0035125632513743,0,0.014372427016855
"RCP_MFM_AF0","ArgentinaReg","2040",0,0,0,0,0.0398319073120515,0.0077815889468899,0.114522763451965,0.00185057125582555,0,0.0001205291031017,0,0,0.00013089113172573,0,0,0,0,0,0,0.00153729750170013,1.844215191558e-06,0,0.00229667787550548,0.00279486082730065,0,0.00353922682791361,0,0.0147632299877088
"RCP_MFM_AF0","ArgentinaReg","2050",0,0,0,0,0.0424286220820397,0.00779169537286099,0.108214517226421,0.00185242723010013,0,0.000151104053414568,0,0,0.00014695741210858,0,0,0,0,0,0,0.0038174410288864,2.80851910607423e-05,0,0.00239716942761155,0.00275040605000883,0,0.00353656995961153,0,0.0150244594701506
"RCP_MFM_AF0","ArgentinaReg","2060",0,0,0,0,0.0435123336033227,0.00783503740943091,0.102656500450483,0.0018569894429773,0,0.000158659351973906,0,0,0.000147271687134671,0,0,0,0,0,0,0.00807261609264767,7.55436129685229e-05,0,0.002569493245736,0.00262909501122883,0,0.00357921597673863,0,0.015424105269668
"RCP_MFM_AF0","ArgentinaReg","2070",0,0,0,0,0.0438767711447208,0.0079342490305112,0.0975300125508922,0.00187737509666003,0,0.000149004756731646,0,0,0.00014218489813966,0,0,0,0,0,0,0.015233442947021,0.000285784259655767,0,0.00264784864465863,0.00252148445323504,0,0.00363127616319761,0,0.015833120959323
"RCP_MFM_AF0","ArgentinaReg","2080",0,0,0,0,0.0442544747267588,0.00799037902570863,0.0932387397796982,0.00188820501323121,0,0.000148190117700552,0,0,0.000227846207653392,0,0,0,0,0,0,0.0198349005703262,0.000597926474048943,0,0.0028152936909668,0.00216981547917976,0,0.00372698415469542,0,0.0167571747864668
"RCP_MFM_AF0","ArgentinaReg","2090",0,0,0,0,0.0456159472902068,0.00801552881390997,0.0903422497379245,0.00189190988262801,0,0.000146332945581906,0,0,0.000248409246859675,0,0,0,0,0,0,0.0213247249951749,0.000880770292435401,0,0.00298607946798113,0.00182405710840153,0,0.00380756285993599,0,0.0176362283422035
"RCP_MFM_AF0","ArgentinaReg","2100",0,0,0,0,0.0475860863450505,0.0080491222337026,0.0878500540566108,0.00189783477495636,0,0.000136668606773021,0,0,0.000282512176953384,0,0,0,0,0,0,0.0226474053572376,0.000922360277768662,0,0.00326424472447812,0.00147305978390314,0,0.00389083259379036,0,0.0185966048278375
"RCP_MFM_AF0","BrazilReg","2000",0,0,0,0,0.115453339723692,0.0751295569375835,0.480619774333683,0.031547823008125,0,1.12983873661544e-05,0,0,0.00125185317235138,0,0,0,0,0,0,0,0,0,0,0.00746327772851478,0,0.00806063712821529,0,0.0591371681277406
"RCP_MFM_AF0","BrazilReg","2010",0,0,0,0,0.130411721569796,0.0758780739053019,0.526038635427139,0.0319833654281696,0,1.238489422186e-05,0,0,0.0017047068352653,0,0,0,0,0,0,0,0,0,0.00401732864711711,0.00281341756143831,0,0.00804247906724464,0,0.036321350207919
"RCP_MFM_AF0","BrazilReg","2020",0,0,0,0,0.143113807995264,0.0763651424130995,0.54472703297747,0.0323258981373727,0,1.74107851555409e-05,0,0,0.00181520015585384,0,0,0,0,0,0,0.00347654903194029,0,0,0.00440566582581686,0.0024458462253892,0,0.00843889995413623,0,0.0251121374241388
"RCP_MFM_AF0","BrazilReg","2030",0,0,0,0,0.141153309231369,0.0759951587620556,0.490197098382706,0.0322921276744582,0,1.78515487820565e-05,0,0,0.00181442155199165,0,0,0,0,0,0,0.0245356531402989,0,0,0.00597769414237908,0.00260497885505187,0,0.00817021286099924,0,0.0310849802223059
"RCP_MFM_AF0","BrazilReg","2040",0,0,0,0,0.150284594478135,0.0759375305996535,0.462163098164633,0.0322049188083742,0,1.94043044195881e-05,0,0,0.00186942822884872,0,0,0,0,0,0,0.0321673929309544,1.36725890308233e-07,0,0.00782963674284979,0.00263401228564739,0,0.0082648049922163,0,0.0317155971293357
"RCP_MFM_AF0","BrazilReg","2050",0,0,0,0,0.152701448181287,0.0759022159368478,0.422316458452817,0.0321060752695626,0,2.42398623769105e-05,0,0,0.00189443897977502,0,0,0,0,0,0,0.0529795372593366,2.04246787217409e-06,0,0.0108145960071334,0.00266202349213338,0,0.00821746985717798,0,0.0334892206146206
"RCP_MFM_AF0","BrazilReg","2060",0,0,0,0,0.145451497939631,0.0757760369501903,0.38182633820669,0.0321931254860195,0,2.5339171334713e-05,0,0,0.00189621045991215,0,0,0,0,0,0,0.0851376958874849,5.38287514669624e-06,0,0.0129678032800798,0.00272761465633636,0,0.00829571127714396,0,0.036199200740295
"RCP_MFM_AF0","BrazilReg","2070",0,0,0,0,0.136217419867644,0.075733676973309,0.342456963586908,0.0323198193168446,0,2.37268820686575e-05,0,0,0.00189202425266886,0,0,0,0,0,0,0.124961380312078,2.14568642916041e-05,0,0.0166961454429293,0.00304758981119403,0,0.00865734201288793,0,0.0408836071817757
"RCP_MFM_AF0","BrazilReg","2080",0,0,0,0,0.122511105954452,0.0760322048738758,0.307921682895601,0.0324622816174687,0,2.3456931821137e-05,0,0,0.00203695347442571,0,0,0,0,0,0,0.175818006589749,5.19528589951351e-05,0,0.0196273389919528,0.00316513640265384,0,0.0100311070036016,0,0.0537365286052998
"RCP_MFM_AF0","BrazilReg","2090",0,0,0,0,0.105585064643605,0.0758641013332901,0.279142934425161,0.0323734174144514,0,2.27940470037283e-05,0,0,0.00212353724867384,0,0,0,0,0,0,0.19811933182931,0.000154579268437475,0,0.0258287759042971,0.00337676505840167,0,0.0122305743566793,0,0.0725125100350369
"RCP_MFM_AF0","BrazilReg","2100",0,0,0,0,0.0849927256773023,0.0752890741259958,0.228290117165673,0.0320172031986283,0,2.09472865728159e-05,0,0,0.00228623126343666,0,0,0,0,0,0,0.221353173155354,0.000463015291102981,0,0.0403862926967519,0.00323987195720653,0,0.0149620463981109,0,0.0961917623548272
"RCP_MFM_AF0","CanadaReg","2000",0,0,0,0,0.00769018761165053,0.00743293625101571,0.0205812471980362,0.00178581227597134,0,0.00124595354105384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725512248860592,0,1.15616133728845e-06,0,0.0086332163459132
"RCP_MFM_AF0","CanadaReg","2010",0,0,0,0,0.00752838105629504,0.00739518723300903,0.0205789898646095,0.00178229053813945,0,0.00139837716568017,0,0,0,0,0,0,0,0,0,0,0,0,0.000162040947551208,0.00718576648653104,0,1.13690724095222e-06,0,0.00799454010748047
"RCP_MFM_AF0","CanadaReg","2020",0,0,0,0,0.00760247568489778,0.00739800958401826,0.0206361882347117,0.00178033300089616,0,0.00144515431623612,0,0,0,0,0,0,0,0,0,0,0,0,0.000206382331787018,0.00712276003034552,0,1.12657306207741e-06,0,0.00796287520947834
"RCP_MFM_AF0","CanadaReg","2030",0,0,0,0,0.00778297335322515,0.00740197620329348,0.02028476376809,0.00177802127358535,0,0.00144561090977104,0,0,0,0,0,0,0,0,0,0,0,0,0.000312058826909033,0.00709770273014044,0,1.1263606610721e-06,0,0.00808918969188943
"RCP_MFM_AF0","CanadaReg","2040",0,0,0,0,0.00802571202744333,0.00741845554541736,0.0200441595179762,0.00177786439447283,0,0.00144689217836627,0,0,0,0,0,0,0,0,0,0,0,0,0.000393357520637345,0.00705936264958159,0,1.12532991148096e-06,0,0.00831056346704798
"RCP_MFM_AF0","CanadaReg","2050",0,0,0,0,0.00823195528281171,0.00743398883531139,0.0198840657721949,0.00177897067199503,0,0.00144863833134848,0,0,0,0,0,0,0,0,0,0,0,0,0.000464009707473592,0.00701073940247594,0,9.4564898860786e-06,0,0.00857272606545254
"RCP_MFM_AF0","CanadaReg","2060",0,0,0,0,0.00844487059081624,0.00745157307857196,0.0197242869740109,0.00178023279949481,0,0.00144524567152488,0,0,0,0,0,0,0,0,0,0,1.84035727464136e-06,0,0.000540342351426782,0.00697099833437388,0,1.7672812611065e-05,0,0.00883469948300068
"RCP_MFM_AF0","CanadaReg","2070",0,0,0,0,0.00863446426402628,0.00746911293141034,0.0195332268832916,0.00178228209470406,0,0.00135500670027255,0,0,0,0,0,0,0,0,0,0,3.75938730573444e-05,0,0.000600205347184901,0.00693543459123501,0,2.59225130301876e-05,0,0.0092297833481386
"RCP_MFM_AF0","CanadaReg","2080",0,0,0,0,0.00858250555635592,0.00749238180766282,0.0193117078304047,0.00178547382668005,0,0.00134127422260136,0,0,0,0,0,0,0,0,0,0.000332491200356401,4.14662837344305e-05,0,0.000655807355711062,0.00668788074031349,0,0.000119328410008626,0,0.0100059745587085
"RCP_MFM_AF0","CanadaReg","2090",0,0,0,0,0.00797262866924812,0.0075206507189718,0.0187864093515589,0.00179242773393796,0,0.00134675359125926,0,0,0,0,0,0,0,0,0,0.00181276407781688,4.2158781920154e-05,0,0.000725335702386482,0.006568608241766,0,0.000220457626446201,0,0.0108764104138536
"RCP_MFM_AF0","CanadaReg","2100",0,0,0,0,0.00777710643925449,0.007547330054144,0.0183488709393347,0.00179885290356574,0,0.00135815713965144,0,0,0,0,0,0,0,0,0,0.0027121142684432,4.17056196386266e-05,0,0.000783031002163659,0.00622348449021761,0,0.000402327508297812,0,0.0124222801850073
"RCP_MFM_AF0","ChinaReg","2000",0,0,0,0,0.149293965829087,0.0503693234093903,0.19266763845641,0.0331201828561386,0,5.02518430255366e-05,0,0,3.20735432774495e-06,0,0,0,0,0,0,0,0,0,0,0.0272833707676156,0,0.00363932429967193,0,0.0700261699990573
"RCP_MFM_AF0","ChinaReg","2010",0,0,0,0,0.13287437031922,0.049932492574353,0.176597143823009,0.0328523146153438,0,0.000526532928381568,0,0,0.000101986548524817,0,0,0,0,0,0,0,0,0,0.0085188826220318,0.0249766217901687,0,0.00371128145192022,0,0.0697803298622255
"RCP_MFM_AF0","ChinaReg","2020",0,0,0,0,0.133587909185857,0.0500336290586668,0.181808416341667,0.0329739627151575,0,0.000797203207592702,0,0,0.000126757503069214,0,0,0,0,0,0,1.97279739118452e-05,0,0,0.0100272126877415,0.0235298677741009,0,0.00400055711546063,0,0.0717606036190047
"RCP_MFM_AF0","ChinaReg","2030",0,0,0,0,0.12460427236966,0.0500043605215301,0.173568972040722,0.0328858146813363,0,0.000807063585061948,0,0,0.000226439349116896,0,0,0,0,0,0,0.00519194621555212,0,0,0.0132460230469518,0.0211232523801506,0,0.00455555771888815,0,0.07721860344457
"RCP_MFM_AF0","ChinaReg","2040",0,0,0,0,0.119029526327347,0.0501205094723485,0.177964466961981,0.0329078218772342,0,0.000808688180173294,0,0,0.000331167359793426,0,0,0,0,0,0,0.00563956999850503,0.000122539563430838,0,0.0144639787629482,0.0191189519137389,0,0.00508931000140506,0,0.0815159006226319
"RCP_MFM_AF0","ChinaReg","2050",0,0,0,0,0.102678234125551,0.0501324547728906,0.180084002595564,0.0327932984126686,0,0.000808154971937085,0,0,0.000334490969548831,0,0,0,0,0,0,0.0128097923051598,0.000266435602419552,0,0.0150519647346012,0.0175942099354683,0,0.00550306292258601,0,0.0846974779205629
"RCP_MFM_AF0","ChinaReg","2060",0,0,0,0,0.0802528992375645,0.0500490200013101,0.179276369219711,0.0325553825495075,0,0.000914535759031546,0,0,0.00036893329988783,0,0,0,0,0,0,0.0229602506896921,0.00025473834918524,0,0.0153479015259826,0.016496386240263,0,0.00578296160224762,0,0.0866366570414707
"RCP_MFM_AF0","ChinaReg","2070",0,0,0,0,0.0626846144593552,0.0499649743542735,0.172099419726774,0.0325430059298259,0,0.00131169122638415,0,0,0.000402237386322291,0,0,0,0,0,0,0.04053678101189,0.000264400262541669,0,0.0158283537541566,0.0154951161874392,0,0.00603702751002582,0,0.0885906148005487
"RCP_MFM_AF0","ChinaReg","2080",0,0,0,0,0.0416410928865878,0.0499569797263173,0.162853053356026,0.0326327398472919,0,0.00209497273126875,0,0,0.000538826751632838,0,0,0,0,0,0,0.0658586867496272,0.000269940565020286,0,0.0164914520460251,0.0137351537769002,0,0.00650760798089143,0,0.0922954070897641
"RCP_MFM_AF0","ChinaReg","2090",0,0,0,0,0.0324861861927035,0.0500847195375893,0.148263175928839,0.0328973516855001,0,0.00327157047071439,0,0,0.000592487671328985,0,0,0,0,0,0,0.0939147248254575,0.000273480170378247,0,0.0176406313971368,0.0116856345814335,0,0.0070586007165999,0,0.0966565504536132
"RCP_MFM_AF0","ChinaReg","2100",0,0,0,0,0.0279401255050668,0.0501168685324796,0.135027022385599,0.0329663426043096,0,0.00449594245207846,0,0,0.000660218343189904,0,0,0,0,0,0,0.107432365562979,0.000296610685828009,0,0.0199686768939082,0.00930105289383511,0,0.00771469818996973,0,0.10138645047345
"RCP_MFM_AF0","CongoBasin","2000",0,0,0,0,0.0251800595061448,0.0151724644096602,0.0516397903124338,0.102791543692482,0,0,0,0,0.000866397908120582,0,0,0,0,0,0,0,0,0,0,0.0460878678907938,0,0.0114815220681592,0,0.0129653069630553
"RCP_MFM_AF0","CongoBasin","2010",0,0,0,0,0.027330566004279,0.0152808082890476,0.0617721449562491,0.102986401046042,0,0,0,0,0.00091318385445185,0,0,0,0,0,0,0,0,0,0.000993273282764727,0.0422542220476646,0,0.0116003891941989,0,0.0151797933522979
"RCP_MFM_AF0","CongoBasin","2020",0,0,0,0,0.029480722813311,0.0153804040884012,0.0670892777458203,0.103113070930583,0,0,0,0,0.000989669283897043,0,0,0,0,0,0,0.00381496738024459,0,0,0.00148701441336091,0.0399673038578,0,0.0117557883329019,0,0.0165987774170668
"RCP_MFM_AF0","CongoBasin","2030",0,0,0,0,0.0307652689678626,0.0154127911304895,0.0574638466615342,0.103105450753733,0,0,0,0,0.00100394356762582,0,0,0,0,0,0,0.0105449970881898,0,0,0.00278129474060877,0.0395078216790821,0,0.0120056907939027,0,0.019180250755751
"RCP_MFM_AF0","CongoBasin","2040",0,0,0,0,0.0328939682542063,0.0154505084908932,0.0516801258058861,0.103110448986351,0,0,0,0,0.00101884156772273,0,0,0,0,0,0,0.0136635084853936,0,0,0.00402263098983059,0.0389600634885578,0,0.0122724830232516,0,0.0216857302747842
"RCP_MFM_AF0","CongoBasin","2050",0,0,0,0,0.0335705245010584,0.0154922597258575,0.0457922110674884,0.10313298943673,0,0,0,0,0.00109080839382596,0,0,0,0,0,0,0.0177588230415814,0,0,0.00497177659305167,0.0381420557269852,0,0.0128789706867813,0,0.0256859266801016
"RCP_MFM_AF0","CongoBasin","2060",0,0,0,0,0.0349840696853469,0.0155287008700531,0.0407781561239208,0.103145504620684,0,0,0,0,0.00110740033740287,0,0,0,0,0,0,0.02159612437787,0,0,0.00570255690237549,0.0374071122221498,0,0.0133051378917551,0,0.0285003868944057
"RCP_MFM_AF0","CongoBasin","2070",0,0,0,0,0.0352390775782337,0.0156033803611678,0.0350844719246917,0.10319272396316,0,0,0,0,0.00120985697948023,0,0,0,0,0,0,0.0278264563933589,0,0,0.00625416199497845,0.036661862544902,0,0.0142265161299882,0,0.03469256135206
"RCP_MFM_AF0","CongoBasin","2080",0,0,0,0,0.0372256948777755,0.0156849533773102,0.0310011807315946,0.103255483163513,0,0,0,0,0.00161654819759282,0,0,0,0,0,0,0.029175945639696,0,0,0.00671483713784779,0.0346535269200416,0,0.0154832071388863,0,0.0437928572888354
"RCP_MFM_AF0","CongoBasin","2090",0,0,0,0,0.037305561491769,0.0157540063180253,0.026008210329487,0.103288082238711,0,0,0,0,0.00172366216445683,0,0,0,0,0,0,0.0296883475015479,0,0,0.00810255128715894,0.0327072318350327,0,0.0172836120707861,0,0.0569403655506151
"RCP_MFM_AF0","CongoBasin","2100",0,0,0,0,0.0305897294630618,0.0157648149497245,0.0225030470983325,0.103220289310153,0,0,0,0,0.00185892934681638,0,0,0,0,0,0,0.0297865371038242,0,0,0.0101592904833594,0.0303334221269058,0,0.019329833110768,0,0.0728706672222621
"RCP_MFM_AF0","EasternAf","2000",0,0,0,0,0.0483758848288336,0.0323266240845844,0.31714241443871,0.0338757603702517,0,0,0,0,3.97088587549899e-05,0,0,0,0,0,0,0,0,0,0,0.0162361287901882,0,0.00153873551790884,0,0.0337672627992864
"RCP_MFM_AF0","EasternAf","2010",0,0,0,0,0.0559917079165931,0.0328504814256279,0.326897301691673,0.0341694456899267,0,1.85864998237476e-07,0,0,6.20403776161605e-05,0,0,0,0,0,0,0,0,0,0.000455826060158215,0.0126168968759076,0,0.0018700759899162,0,0.0370251272399427
"RCP_MFM_AF0","EasternAf","2020",0,0,0,0,0.0644230517195941,0.0332294464044445,0.327919316936253,0.0345606319402102,0,1.2299239745519e-06,0,0,0.000538578722923088,0,0,0,0,0,0,0.00234032234746772,0,0,0.00102176389528008,0.0108219386721218,0,0.00217733062586208,0,0.0395799216392835
"RCP_MFM_AF0","EasternAf","2030",0,0,0,0,0.0729372970057296,0.0328504622983276,0.285433610095888,0.0338876508572352,0,1.18867119386503e-06,0,0,0.000610921927348611,0,0,0,0,0,0,0.0100710417935434,0,0,0.00350404978478589,0.00932221230104048,0,0.00269817121812731,0,0.0431035380427056
"RCP_MFM_AF0","EasternAf","2040",0,0,0,0,0.0838994517970411,0.0327601101255956,0.261608748277251,0.0337468579841298,0,1.16676539828126e-06,0,0,0.000696027530420947,0,0,0,0,0,0,0.0127812298448521,0,0,0.00595457033391282,0.00760843786064445,0,0.00326344256626161,0,0.0469102968695751
"RCP_MFM_AF0","EasternAf","2050",0,0,0,0,0.0939908776088085,0.0327078344620305,0.232587384355772,0.0332683704409729,0,1.16226452719124e-06,0,0,0.000877299788167517,0,0,0,0,0,0,0.0190022560336316,0,0,0.0080046955726794,0.00621293717078949,0,0.00377289412284419,0,0.0506404290295351
"RCP_MFM_AF0","EasternAf","2060",0,0,0,0,0.103614354035023,0.0325677704572502,0.197837277330326,0.0326994121445275,0,1.28073747613066e-06,0,0,0.00087962176524831,0,0,0,0,0,0,0.0279972015020348,0,0,0.0103340707733724,0.00577908915223102,0,0.00385665395759649,0,0.0522791129419554
"RCP_MFM_AF0","EasternAf","2070",0,0,0,0,0.109889575428487,0.0325378923401075,0.169892923021501,0.032253154583379,0,2.18240975314626e-06,0,0,0.00114151660220346,0,0,0,0,0,0,0.0390588424958996,0,0,0.0124101768892886,0.00555588519181786,0,0.00395673059714061,0,0.0538979115547802
"RCP_MFM_AF0","EasternAf","2080",0,0,0,0,0.119403836326092,0.0325744477878833,0.147122654540817,0.0317562709376751,0,4.08555756483915e-06,0,0,0.00116121574604842,0,0,0,0,0,0,0.0416118572898176,0,0,0.0147949168237596,0.00530482777473273,0,0.00421379187208726,0,0.0559097181586826
"RCP_MFM_AF0","EasternAf","2090",0,0,0,0,0.124191911211286,0.0323673747415016,0.122157401657476,0.0311601657906615,0,3.96743948615966e-06,0,0,0.00117288438962693,0,0,0,0,0,0,0.0413485213626617,0,0,0.02005743729275,0.00482916278321238,0,0.00443672482978624,0,0.057695115163438
"RCP_MFM_AF0","EasternAf","2100",0,0,0,0,0.117553085022341,0.0317342181081116,0.0918190338348645,0.0304368090869225,0,3.97454702765135e-06,0,0,0.0017612399992391,0,0,0,0,0,0,0.0404976384149326,0,0,0.0304011701671165,0.00429024787442269,0,0.00458832439814332,0,0.0584226311982388
"RCP_MFM_AF0","EU","2000",0.0398360851588676,0.0625895909476664,0.0657020578579862,0.0161592594889056,0.00532908405829775,0.00486652811110483,0.0108632886406848,0.0012011031314834,0.00980790645905828,0.000381587563876961,0.00297406724417783,0,0,0,0,0.000893875456200119,0,0,0,0,0,0,0,0.000518929957706344,0.00025088024473917,0.000281368939599152,0.00575477942564452,0.000781542497570126
"RCP_MFM_AF0","EU","2010",0.0391101356474634,0.0623235173376615,0.0622190243626551,0.0160403274672846,0.0053805024895377,0.004872916536177,0.0110638683519978,0.001200916724069,0.00972386847661753,0.000412380566653122,0.00369085315098135,0,0,0,0,0.000827850930714333,0,0,0,0,0,0.00109892386221849,5.15076330859336e-05,0.000491580281198604,0.000219586566291147,0.000285004017119646,0.00604133027363269,0.000822584044075245
"RCP_MFM_AF0","EU","2020",0.0403750641433146,0.0628282561719605,0.0618974864426766,0.0161826980269978,0.00556188561948298,0.00491416979459086,0.0115994407241584,0.00120797342894361,0.0104674801669492,0.000446011418290763,0.00457306678100588,0,0,0,0,0.000732595673525407,0,7.26857361403652e-05,0.000589849124469483,0,0,0.00108198177418426,7.22245377476498e-05,0.000454613120926645,0.000190765327251023,0.000291401781155475,0.00638343978535096,0.000889688384240531
"RCP_MFM_AF0","EU","2030",0.039471631294048,0.0627123067148059,0.0600373128048331,0.0161432979332201,0.0052378629439327,0.00487528276298307,0.0109318277990394,0.00120604457275499,0.0105643675305268,0.000514058293721102,0.00460690101311099,5.53385201058022e-05,0,0,0,0.000672518480918949,0,0.000705808447182491,0.00151735705156099,0,0,0.00133607649961209,0.000260924032891753,0.00042399541008756,0.000167439502825435,0.000301696011139248,0.00666568153149127,0.00097678882993246
"RCP_MFM_AF0","EU","2040",0.0394370666795836,0.062829952283898,0.0595219796736858,0.0163216675514643,0.00480209750136395,0.00471325413356791,0.0103602640009914,0.00118673805107466,0.010067336689946,0.00051013410127953,0.00519014628704889,0.000106535992074483,0,0,0,0.000632666651182067,0,0.00126144277509548,0.00253128966842805,0,4.24593826654384e-05,0.00137495600651285,0.00037946304531094,0.000379670042541488,0.00014273217663179,0.000303024043562354,0.00682026774578362,0.0010331994081846
"RCP_MFM_AF0","EU","2050",0.035957848798142,0.062765994156023,0.0599290866112532,0.016358287829522,0.00470013674533872,0.00468630412093357,0.00997520366263959,0.00118405050576756,0.010312145613828,0.000510362009194405,0.00530840294388713,0.000160970853126456,0,0,0,0.000574264753188191,0,0.00187661603186058,0.00358836724804159,1.04602677633175e-08,0.000125130642620924,0.00136591949416321,0.000458712092493672,0.000350777319379452,0.000118150662708571,0.000306680406484734,0.00710171750530022,0.00108639234500057
"RCP_MFM_AF0","EU","2060",0.0301457922050573,0.0624139010584817,0.0608072466718544,0.0163652383971887,0.00457298895443871,0.0045736543587639,0.0091427829625922,0.00117165833587885,0.0115088539708788,0.000500112661047928,0.00531608367263697,0.000234017780450933,0,0,0,0.000456179234747292,0,0.00243659849135284,0.00469185003111618,3.83331032478744e-05,0.000142625992064592,0.00134104824760339,0.000554759284038906,0.000329570252058865,8.5644749629527e-05,0.000312156433753282,0.00739709425464073,0.00112017483240841
"RCP_MFM_AF0","EU","2070",0.0230780425473699,0.0617990729395522,0.0612811177740996,0.0162944901044614,0.00381216235413471,0.00423974839368265,0.00774780207613667,0.00112693964011611,0.0138578763334005,0.000484841516939149,0.00528975434347263,0.000304955903590757,0,0,0,0.000302103050983664,0,0.00386606021149486,0.00577338036291705,0.000456049165585191,0.000154498394470376,0.00132199976003598,0.000654201131544435,0.000290978769549898,5.29040558108231e-05,0.000321971153353266,0.00747124045223573,0.00116739584088779
"RCP_MFM_AF0","EU","2080",0.0134073011437789,0.0609112463245477,0.06263253471226,0.0161610758927897,0.00311546289255575,0.00414969239652105,0.0067261219520335,0.00111472121420422,0.0147095164561878,0.000476301253326753,0.00524513482266683,0.000376660920895622,0,0,0,0.000213516401528201,0,0.00544162023055892,0.00714999018374485,0.0014029269987287,0.000198013886666731,0.00142257060272512,0.000748472549961566,0.000266811717876735,3.60502147963318e-05,0.000329912790437832,0.00762464072067761,0.00121283067340942
"RCP_MFM_AF0","EU","2090",0.00952830762242854,0.0605039695993617,0.0600106963043381,0.0160185011353486,0.00256505394897232,0.00413229806892892,0.00592836309066949,0.00111264651922815,0.0149367997864582,0.000476442673909908,0.00521610622890838,0.000443097405613064,0,0,0,0.000161713677511142,0,0.00994083335985802,0.00855664713699682,0.0020204591240466,0.00020035401423677,0.00188618275133173,0.000904932613522198,0.000247828664205127,2.08675351613477e-05,0.000335761508657249,0.00777556374853258,0.0012623602625875
"RCP_MFM_AF0","EU","2100",0.00598632457063175,0.0603009152330852,0.0555905654897417,0.0159200908761002,0.00218693062925113,0.00409015787976052,0.00531455778832641,0.00110596423394794,0.0147043620359202,0.000482572788630326,0.00519314225825651,0.000512556155890669,0,0,0,0.000144753954716263,0,0.0138485421848741,0.00982091651529574,0.00225214939675413,0.000201268665561214,0.00297720219169681,0.00103172748163807,0.000211477185622291,1.32182437285751e-05,0.000342629384196273,0.00779691320003431,0.00136964448133953
"RCP_MFM_AF0","Former_USSR","2000",0.00138712594313849,0.00143777764582799,0.00179696320327499,0.000250407962256084,0.0392041941327088,0.0403498338935416,0.147192163917976,0.00411911283999668,0.00156890351949602,0.000678711190073226,0.000260208306241171,0,1.269111256619e-07,0,0,6.87224904000385e-05,0,0,0,0,0,0,0,0.00737903974003353,0.000155956280980445,0.00589816813605083,0.00226630266796561,0.0040987924992923
"RCP_MFM_AF0","Former_USSR","2010",0.00141794178408865,0.00144191237319174,0.00175647302381098,0.000251199206519226,0.0378489517677903,0.0401792165940971,0.141030661130604,0.00410247170957111,0.00157764170385656,0.000767721624648534,0.00032520519631378,0,3.66188782917238e-06,0,0,5.81308956675443e-05,0,0,0,0,0,1.12998667148424e-05,0.00153309211323168,0.00689510509110104,0.000137840908396897,0.005926092916954,0.00241715810120756,0.00475079078385716
"RCP_MFM_AF0","Former_USSR","2020",0.00146937141250866,0.00144316554319959,0.00172723888642391,0.000251194480468393,0.0390105035685837,0.0401779803403675,0.137677942962197,0.00409791693888747,0.00154365317858226,0.000843791988216838,0.000400297124785128,0,6.32938881925938e-06,0,0,5.24276278255051e-05,0,0.000110191713584485,1.96955246973497e-05,0,0,1.14132157956494e-05,0.00240345544496555,0.00639310351050967,0.000119970954565203,0.00599790241780534,0.00256029874407307,0.00570192633830278
"RCP_MFM_AF0","Former_USSR","2030",0.00152498989946032,0.00146039701438014,0.00168580993548229,0.000255904191860433,0.0395316892071732,0.0400443635411542,0.132040153430152,0.00408314895730012,0.00156858566909674,0.000891737656935043,0.000410144568829008,3.16848865203061e-06,1.96724770331027e-05,0,0,4.55280019092754e-05,0,1.94827829705776e-05,4.01734870565234e-05,1.05894960501109e-06,0,1.89587698918933e-05,0.00348793197693462,0.00618738932859258,0.000106444313053264,0.00609490501477399,0.00271483630813818,0.00641077651618
