"Scenario","Year","Annual_EU_median","Permanent_EU_median","Pasture_EU_median","Urban_EU_median","Annual_RoW_median","Permanent_RoW_median","Pasture_RoW_median","Urban_RoW_median","For_ClearCut_EU_median","For_ClearCut_im_median","For_ClearCut_ex_median","For_Retention_EU_median","For_Plantation_im_median","For_TimberPlant_EU_median","For_TimberPlant_ex_median","For_SelectionSystem_EU_median","For_Selective_im_median","EP_EU_median","EP_conv_EU_median","EP_RoW_median","EP_conv_im_median","Afforested_EU_median","Afforested_RoW_median","Regrowth_median","ForOther_Extensive_EU_median","ForOther_Extensive_RoW_median","ForOther_Intensive_EU_median","ForOther_Intensive_RoW_median"
"REF_MFM_AF100",2000,0.000458819488250962,1.09196757314757e-05,7.37694290395556e-06,9.77384533437086e-06,2.22323169568988e-05,2.14615618724498e-05,1.55227670247547e-05,4.63083469736105e-05,1.75995560950441e-06,1.36743191919884e-06,2.24128607684491e-06,0,3.15714707560155e-05,0,0,2.19990758206579e-07,0,0,0,0,0,0,0,3.47941268661082e-06,2.37101933147326e-07,1.26362110284393e-06,2.73981286607345e-06,1.71485334253161e-05
"REF_MFM_AF100",2010,0.000459922667222649,1.10524016461562e-05,7.42826753892717e-06,9.99674327600263e-06,2.28835038582707e-05,2.155746464793e-05,1.59756296057894e-05,4.64260869428238e-05,1.72995985221318e-06,1.58340711838454e-06,2.26671481168573e-06,0,3.13103024008917e-05,0,0,2.30117753443309e-07,0,0,0,0,0,0,3.9960129923166e-06,3.27228193842457e-06,2.40172582524255e-07,1.2464411378725e-06,2.78846476387965e-06,1.69520775576651e-05
"REF_MFM_AF100",2020,0.000474312361284797,1.11322638467611e-05,7.45001773689135e-06,1.00851519600527e-05,2.32993349618373e-05,2.17200406094299e-05,1.62100964901491e-05,4.66353932637104e-05,1.81440384360402e-06,1.75241714670731e-06,2.28747235774094e-06,0,3.14972143807396e-05,0,0,2.33352740662247e-07,0,2.3767604330034e-06,1.12434314505895e-05,3.80401320571017e-05,6.25695070832939e-05,0,4.14479891518559e-06,3.15344378451624e-06,2.40347373117016e-07,1.30315489668254e-06,2.77575607104954e-06,1.7232201966584e-05
"REF_MFM_AF100",2030,0.000502885181572314,1.10973874235204e-05,7.26502098585396e-06,1.03398946120922e-05,2.38463208022104e-05,2.19549184209207e-05,1.6704399629228e-05,4.69891697850391e-05,1.84518800939377e-06,1.77191191653059e-06,2.27491455642727e-06,0,3.12061801850095e-05,0,0,2.24739168243669e-07,0,5.0520559412723e-06,1.05571240479783e-05,3.78578172529515e-05,3.43912161314067e-05,0,4.44344870313003e-06,3.11905600033944e-06,2.3748780128564e-07,1.36650725469776e-06,2.73769968103972e-06,1.74940708405244e-05
"REF_MFM_AF100",2040,0.000527511129655212,1.10840870634409e-05,7.34260168814034e-06,1.03497774431204e-05,2.42126949889297e-05,2.21347394164212e-05,1.70704644992844e-05,4.72396870630745e-05,1.86538590931713e-06,1.80129377351401e-06,2.27337241834388e-06,0,3.29490989641208e-05,0,0,2.16276376804127e-07,0,4.79616914698165e-06,1.04593517990906e-05,3.71763231039024e-05,3.46272849688146e-05,0,4.57753997791254e-06,3.07604477896838e-06,2.3347908037664e-07,1.41653067489021e-06,2.64447067551174e-06,1.77032751981003e-05
"REF_MFM_AF100",2050,0.000546939509074581,1.10035929331248e-05,7.32322238524506e-06,1.02972342332102e-05,2.45159396616868e-05,2.22806100472727e-05,1.73060635843923e-05,4.74132789411346e-05,1.93366730205412e-06,1.82323724885066e-06,2.25681375745697e-06,0,3.34490688944882e-05,0,0,2.0821320763828e-07,0,4.57198423747799e-06,9.99117166143079e-06,3.52949101609719e-05,3.58578351770971e-05,0,4.68869087044734e-06,3.00122965524828e-06,2.32253320216526e-07,1.45865215745747e-06,2.60108683435176e-06,1.78054897871877e-05
"REF_MFM_AF100",2060,0.000561028608285534,1.07383877501207e-05,7.16908117309546e-06,1.01944031076782e-05,2.4872095173127e-05,2.24047526833402e-05,1.75170753694632e-05,4.75751696397782e-05,1.99500227378833e-06,1.84532426837731e-06,2.19905130876349e-06,0,3.41324981235323e-05,0,0,1.99814875941532e-07,0,4.30023938626146e-06,9.18188152292622e-06,3.3931484772783e-05,3.70553903823373e-05,0,4.76897279902217e-06,2.91418572549565e-06,2.33572745024396e-07,1.48862539640698e-06,2.56243753538189e-06,1.80762930485229e-05
"REF_MFM_AF100",2070,0.000576533381435344,1.07185369770618e-05,7.12096579413178e-06,1.01766387313069e-05,2.49121558440733e-05,2.24859687889723e-05,1.76827691082026e-05,4.7674062928279e-05,2.1109098025983e-06,1.95127626059309e-06,2.19047508791094e-06,0,3.46163234507299e-05,0,0,1.93933972921432e-07,0,3.71783649124522e-06,9.02773608873849e-06,3.29710612146113e-05,3.80442705660387e-05,0,4.79320783340071e-06,2.85226113401106e-06,2.33664658704975e-07,1.51437961267275e-06,2.56951410854407e-06,1.839156076041e-05
"REF_MFM_AF100",2080,0.00059023693570307,1.06956697330863e-05,7.08062457359504e-06,1.0168098563104e-05,2.47662311228881e-05,2.25296416576639e-05,1.77228334044011e-05,4.76871473188642e-05,2.26089684109715e-06,2.00580444776125e-06,2.18392045772398e-06,0,3.42787179983549e-05,0,0,1.89963445934119e-07,0,3.43057460631984e-06,9.00189811739387e-06,3.23164368956615e-05,3.81744277742052e-05,0,4.78055060747845e-06,2.82816182543051e-06,2.32862912220241e-07,1.55634322421352e-06,2.55549744448373e-06,1.87335008673014e-05
"REF_MFM_AF100",2090,0.000607418082906212,1.07080974507254e-05,7.0162143026724e-06,1.01968424631779e-05,2.46822590473291e-05,2.25529166099944e-05,1.77096892550369e-05,4.76675095818902e-05,2.48636943955983e-06,2.09502063175679e-06,2.18694641180514e-06,0,3.34805210371276e-05,0,0,1.86301657514647e-07,0,3.43588049832718e-06,9.02410903891103e-06,3.18648645381772e-05,3.81232141197112e-05,0,4.74925014528448e-06,2.78286764858943e-06,2.32339407926327e-07,1.59978596116797e-06,2.54788150472139e-06,1.90227560004838e-05
"REF_MFM_AF100",2100,0.000629124043549275,1.08337899221048e-05,6.94036996238982e-06,1.02497711906504e-05,2.469275435924e-05,2.2564956166529e-05,1.76779546861597e-05,4.76170152727766e-05,2.92019532416922e-06,2.21636887430486e-06,2.20839283133277e-06,0,3.34035162106572e-05,0,0,1.79930308909782e-07,0,3.44296992495602e-06,9.10355123085117e-06,3.13575569421344e-05,2.88433035871768e-05,0,4.66242089991039e-06,2.74697233737832e-06,2.31829241049482e-07,1.63916787695226e-06,2.53742813279459e-06,1.93169425833036e-05
"REF_MFM_AF25",2000,0.000458819399139061,1.09196742081271e-05,7.37694107983693e-06,9.77384409933681e-06,2.2232335247584e-05,2.14615895474498e-05,1.55227804549853e-05,4.63083916272166e-05,1.75995406129768e-06,1.37101185579161e-06,2.24128532213186e-06,0,3.16164348734647e-05,0,0,2.19990846766293e-07,0,0,0,0,0,0,0,3.47935883464021e-06,2.37094669940004e-07,1.26363313876526e-06,2.73970884697448e-06,1.71484024344257e-05
"REF_MFM_AF25",2010,0.000459922546944482,1.10523995796309e-05,7.42826518997616e-06,9.99674159059538e-06,2.28835421966572e-05,2.15575183322627e-05,1.59756527967865e-05,4.64261626559557e-05,1.72995825423963e-06,1.58852602842885e-06,2.26671394301473e-06,0,3.13910332409179e-05,0,0,2.30117780260215e-07,0,0,0,0,0,0,3.99601543310991e-06,3.27219018705687e-06,2.40164367577128e-07,1.2464397165307e-06,2.78834763210688e-06,1.69518496047132e-05
"REF_MFM_AF25",2020,0.000474267018374268,1.11319476313864e-05,7.44912436022097e-06,1.00824678402573e-05,2.32994525501714e-05,2.17201800673512e-05,1.62101327064822e-05,4.6635507707534e-05,1.81428664353335e-06,1.74564686943215e-06,2.28723358417299e-06,0,3.16023926689726e-05,0,0,2.33332247225213e-07,0,2.37734947779243e-06,1.13218213181514e-05,3.80401943573745e-05,7.25759247325335e-05,0,4.14479870366136e-06,3.15431037829345e-06,2.39941577588705e-07,1.30368642701934e-06,2.7637260646e-06,1.72346725747165e-05
"REF_MFM_AF25",2030,0.000502856119852635,1.11019080354203e-05,7.26746269096222e-06,1.03423580181909e-05,2.38466338740652e-05,2.19548954763519e-05,1.67044040089643e-05,4.69890549739916e-05,1.8219946014392e-06,1.75374861310066e-06,2.27597806128729e-06,1.94672322664073e-07,3.13960969537652e-05,0,0,2.34535650745043e-07,0,5.0542078393479e-06,1.06509169900232e-05,3.78575712348824e-05,2.16446602249164e-05,0,4.44344887278038e-06,3.11995625649377e-06,2.37484827434022e-07,1.3667451991345e-06,2.73184422377487e-06,1.74954197018229e-05
"REF_MFM_AF25",2040,0.000528177902560797,1.10918136611825e-05,7.34493926132228e-06,1.03551880146434e-05,2.42120865121382e-05,2.21331865295176e-05,1.70699456363434e-05,4.72383105475671e-05,1.80684446694388e-06,1.75857778806299e-06,2.27572702823483e-06,2.0775737520642e-07,3.22094600475605e-05,0,0,2.33835667063103e-07,0,4.80012845797937e-06,1.07979520731152e-05,3.71733867819032e-05,3.31300921034258e-05,0,4.57746559352416e-06,3.07842432150728e-06,2.33722958104773e-07,1.41729990943564e-06,2.64069503557816e-06,1.77060117690777e-05
"REF_MFM_AF25",2050,0.000547839262050735,1.1005804757141e-05,7.31999323797888e-06,1.02964711735346e-05,2.45137978001789e-05,2.22771242651962e-05,1.73047200743265e-05,4.74103217358487e-05,1.79553127318502e-06,1.76187861540224e-06,2.25785827666e-06,1.97100841568945e-07,3.18189471669074e-05,0,0,2.31374393390771e-07,0,4.57771892504433e-06,1.04185287860338e-05,3.52894178192111e-05,3.63911589305979e-05,0,4.6885321204149e-06,3.00499967350182e-06,2.32905396109088e-07,1.45947938979885e-06,2.60647568433882e-06,1.78113410630445e-05
"REF_MFM_AF25",2060,0.000562477689340157,1.07440144629842e-05,7.16779976255729e-06,1.01974567327697e-05,2.48706423390304e-05,2.23993241044422e-05,1.75151927498163e-05,4.75705346764861e-05,1.80883786053122e-06,1.78265667045341e-06,2.20201291564515e-06,2.05225235936333e-07,3.27595080302973e-05,0,0,2.24305578160791e-07,0,4.30690741541662e-06,9.70900186663925e-06,3.39241106924354e-05,3.38836835936203e-05,0,4.76873415376625e-06,2.9182695734083e-06,2.34284965278286e-07,1.48859061621893e-06,2.56613238009545e-06,1.80855752949896e-05
"REF_MFM_AF25",2070,0.000578839157008949,1.0729587595586e-05,7.12323561439553e-06,1.01830202826624e-05,2.49149104989029e-05,2.24788519814869e-05,1.76807355492984e-05,4.76678075942117e-05,1.84943003035049e-06,1.866332336431e-06,2.19571402859981e-06,2.07474757303578e-07,3.32653412455279e-05,0,0,2.20473443480819e-07,0,3.72880102873928e-06,9.64595939095926e-06,3.29624564494887e-05,2.58822123488211e-05,0,4.79283599686411e-06,2.85553299426584e-06,2.34284637875618e-07,1.51207455121157e-06,2.56925391806931e-06,1.8398588242872e-05
"REF_MFM_AF25",2080,0.000593483312285182,1.07134584932439e-05,7.0866070356614e-06,1.01789413167502e-05,2.4768897096901e-05,2.25215042618832e-05,1.77203492666258e-05,4.76800640027946e-05,1.89071356287885e-06,1.88548515590435e-06,2.19160482155577e-06,2.09203739189554e-07,3.21057040104859e-05,0,0,2.18190422120802e-07,0,3.44419443122414e-06,9.7340051564249e-06,3.23077789604383e-05,2.59175136704968e-05,0,4.7801570183566e-06,2.82862348087813e-06,2.33348693781441e-07,1.55071884644483e-06,2.55122183215112e-06,1.87262490072353e-05
"REF_MFM_AF25",2090,0.000609946777479888,1.06994795363878e-05,7.01093371009699e-06,1.01958632630363e-05,2.46844726038972e-05,2.2545061071035e-05,1.7707064350855e-05,4.76606729009615e-05,1.93383611616528e-06,2.00431400938216e-06,2.19166748445327e-06,2.05500707768814e-07,3.13351936740438e-05,0,0,2.17764628610874e-07,0,3.44835624183324e-06,9.79791581018048e-06,3.18562279851668e-05,2.69811434228942e-05,0,4.7488552414485e-06,2.78014830392105e-06,2.3260964597868e-07,1.59011064412349e-06,2.53835724552521e-06,1.9001509906636e-05
"REF_MFM_AF25",2100,0.000626598951036687,1.07263801485419e-05,6.89502704927496e-06,1.02176341372025e-05,2.46914292473923e-05,2.25583697709804e-05,1.76750752129743e-05,4.76113878627933e-05,2.17694748502944e-06,2.1242375644769e-06,2.19966208958042e-06,1.83602829273716e-07,3.11912611992417e-05,0,0,2.15298011407175e-07,0,3.45090570524495e-06,9.88476234225029e-06,3.1349065501687e-05,2.80675040347514e-05,0,4.66210955748935e-06,2.74165224562446e-06,2.32184546125713e-07,1.62720020020563e-06,2.53125715366799e-06,1.92824870555753e-05
"REF_MFM_AF50",2000,0.000458819740373778,1.09196800326745e-05,7.37694766246261e-06,9.77385141508671e-06,2.22323305191744e-05,2.14615859586307e-05,1.5522776084113e-05,4.63083811347565e-05,1.75995980588903e-06,1.36929061546043e-06,2.24128966597798e-06,0,3.15997502435914e-05,0,0,2.19991173774059e-07,0,0,0,0,0,0,0,3.47936772949019e-06,2.37111670877402e-07,1.26363565008921e-06,2.7399643314033e-06,1.71483864183095e-05
"REF_MFM_AF50",2010,0.000459922972332929,1.10524066558874e-05,7.42827312661856e-06,9.99675129030888e-06,2.28835344638145e-05,2.15575086039298e-05,1.59756441514962e-05,4.6426146414018e-05,1.72996430222612e-06,1.58671539310675e-06,2.26671877854335e-06,0,3.13538969156849e-05,0,0,2.30118189561063e-07,0,0,0,0,0,0,3.99601437575305e-06,3.27220729500672e-06,2.40183492921745e-07,1.24644969118037e-06,2.78863597041633e-06,1.69518103554522e-05
"REF_MFM_AF50",2020,0.000474353176903139,1.11325844631498e-05,7.45061259411604e-06,1.00874337711363e-05,2.32994378834502e-05,2.17201164919493e-05,1.62101170301099e-05,4.66355274083111e-05,1.81344940944463e-06,1.76378929094042e-06,2.28772182745786e-06,0,3.15986843855751e-05,0,0,2.335987230045e-07,0,2.3763361803098e-06,1.1225356837339e-05,3.80402348107409e-05,1.38569551553529e-05,0,4.14480757404319e-06,3.1527607102777e-06,2.40681550056262e-07,1.30287301929319e-06,2.78532282808284e-06,1.72298477012933e-05
"REF_MFM_AF50",2030,0.000502955011509483,1.11008828995504e-05,7.26805460964229e-06,1.03447024735077e-05,2.38463407630584e-05,2.19550306650175e-05,1.67041951132501e-05,4.69892934655003e-05,1.83104198617418e-06,1.7727097833085e-06,2.27601106492483e-06,1.82481237844662e-07,3.19451095190486e-05,0,0,2.30984598898862e-07,0,5.05341251652165e-06,1.05657751210318e-05,3.78578055133539e-05,3.48635166492402e-05,0,4.44345920492291e-06,3.11825200265463e-06,2.37989923515032e-07,1.36601972865092e-06,2.74804221408417e-06,1.74891725935643e-05
"REF_MFM_AF50",2040,0.000527958618244623,1.10889828444718e-05,7.34573180749746e-06,1.03558921257846e-05,2.4211608018524e-05,2.21331281197734e-05,1.70698716084343e-05,4.72384306477481e-05,1.8281483700021e-06,1.77858033577074e-06,2.27506133000523e-06,2.12277387178585e-07,3.17878664409604e-05,0,0,2.27049802377659e-07,0,4.79833662212835e-06,1.07242844517489e-05,3.71727243183288e-05,3.64302488504273e-05,0,4.57747763648734e-06,3.07688189665041e-06,2.34141007144044e-07,1.41669099434363e-06,2.65625802566327e-06,1.77013656995329e-05
"REF_MFM_AF50",2050,0.000547534032272722,1.10063693939284e-05,7.32724478597678e-06,1.03064478961964e-05,2.45137473838419e-05,2.22770452348512e-05,1.73046745272739e-05,4.74106924349255e-05,1.84772838227932e-06,1.83246558780179e-06,2.25853405169496e-06,2.03189519240322e-07,3.14241148601704e-05,0,0,2.21453141297169e-07,0,4.57571086507387e-06,1.03206718392112e-05,3.52891408795382e-05,3.58057059374261e-05,0,4.68857341203964e-06,3.00305084754863e-06,2.32711354115647e-07,1.45883222552774e-06,2.60587583654574e-06,1.78063704845503e-05
"REF_MFM_AF50",2060,0.0005623182265406,1.07469851629661e-05,7.17664602547054e-06,1.02069959498801e-05,2.48688506238495e-05,2.23994111988319e-05,1.75148627184369e-05,4.75710566254636e-05,1.90160665141863e-06,1.8395670421972e-06,2.20299718788177e-06,2.01356596258113e-07,3.20269546958092e-05,0,0,2.12595643342821e-07,0,4.30439943903696e-06,9.5532796778022e-06,3.3924600815418e-05,3.72580494624065e-05,0,4.76876701557699e-06,2.91712446931549e-06,2.34082928092026e-07,1.48881708034572e-06,2.56680496794148e-06,1.80834311824286e-05
"REF_MFM_AF50",2070,0.000578431610760151,1.07287097042049e-05,7.13080439629939e-06,1.01916398399722e-05,2.49127602068647e-05,2.24789506304489e-05,1.76804010874772e-05,4.76684017250293e-05,1.97097107498706e-06,1.89877446089798e-06,2.19589739113729e-06,2.02883005839441e-07,3.25384749568154e-05,0,0,2.07316250923857e-07,0,3.7237757068711e-06,9.42657225104108e-06,3.29632276465925e-05,2.91011719085919e-05,0,4.79285752536124e-06,2.85499163136545e-06,2.34029973711002e-07,1.51317304326831e-06,2.5699333903033e-06,1.83959569138307e-05
"REF_MFM_AF50",2080,0.000592828216318585,1.07090831312123e-05,7.0930452177083e-06,1.01860263929014e-05,2.47672121943949e-05,2.25217008125464e-05,1.77201125505946e-05,4.76807275543567e-05,2.03957123742016e-06,1.96611539893259e-06,2.19077097239671e-06,2.01430554888058e-07,3.19594562512302e-05,0,0,2.03848140040817e-07,0,3.43806944267429e-06,9.46330858181187e-06,3.2308673465955e-05,2.87980104815655e-05,0,4.78019419988289e-06,2.82818041963074e-06,2.33092961017189e-07,1.5529527138079e-06,2.55289207793479e-06,1.87302453855362e-05
"REF_MFM_AF50",2090,0.000609750901912539,1.07061340520997e-05,7.02165832067757e-06,1.0208172660115e-05,2.46838740332674e-05,2.25452973465093e-05,1.77070135138112e-05,4.76614084706494e-05,2.20380503293091e-06,2.08715146607147e-06,2.19238713052107e-06,1.9433846859605e-07,3.1268646565674e-05,0,0,2.01120881290145e-07,0,3.44163098393885e-06,9.55116618773613e-06,3.18572007021381e-05,2.82209546389261e-05,0,4.74889975622814e-06,2.779685483682e-06,2.32423514496043e-07,1.59364354101722e-06,2.54190799901176e-06,1.90081116702583e-05
"REF_MFM_AF50",2100,0.000626867285391252,1.07403541714747e-05,6.90840886899492e-06,1.02271865628088e-05,2.46910800660076e-05,2.25585691422721e-05,1.76750682394832e-05,4.76121136102039e-05,2.50252559181506e-06,2.18148047209784e-06,2.20172090154766e-06,1.81630818520861e-07,3.10191215516307e-05,0,0,1.95430712499083e-07,0,3.44598345768448e-06,9.66392006119078e-06,3.13499987949499e-05,2.88769958394723e-05,0,4.66215760635332e-06,2.74276699642259e-06,2.32176268440069e-07,1.63245984507441e-06,2.53705723895867e-06,1.9296963622695e-05
"REF_MFM_AF75",2000,0.000458819650496019,1.09196785010915e-05,7.37694598939178e-06,9.77384909288738e-06,2.2232335521218e-05,2.14615817627028e-05,1.55227743402617e-05,4.6308368834188e-05,1.75995842175987e-06,1.36996964738742e-06,2.24128829533024e-06,0,3.15901000173108e-05,0,0,2.19990985280016e-07,0,0,0,0,0,0,0,3.47938829186977e-06,2.37108839750434e-07,1.26361545481989e-06,2.7399187713551e-06,1.71485339956082e-05
"REF_MFM_AF75",2010,0.000459922865684837,1.10524049230894e-05,7.42827119789348e-06,9.99674823895911e-06,2.28835338327528e-05,2.15574978391813e-05,1.59756399002312e-05,4.64261235418348e-05,1.72996285667612e-06,1.58698511030557e-06,2.26671727019181e-06,0,3.13435843333912e-05,0,0,2.30118003032333e-07,0,0,0,0,0,0,3.99601447847871e-06,3.27224548069458e-06,2.40180333959097e-07,1.24643295251377e-06,2.78858439673922e-06,1.69520260669083e-05
"REF_MFM_AF75",2020,0.000474355263592531,1.1132603689841e-05,7.45063135148854e-06,1.00874396743953e-05,2.32994393260141e-05,2.1720104718791e-05,1.62101091146965e-05,4.66354982288055e-05,1.81346571436693e-06,1.76307239370362e-06,2.28772437963988e-06,0,3.15965359899344e-05,0,0,2.33590533643111e-07,0,2.37632415103914e-06,1.12254068265868e-05,3.80402012919549e-05,1.3865149792809e-05,0,4.14480670107798e-06,3.15286220870158e-06,2.40697824759995e-07,1.30285934236229e-06,2.7857543495419e-06,1.72304525651652e-05
"REF_MFM_AF75",2030,0.000502932463267472,1.10990285567948e-05,7.26680366111582e-06,1.03423291659481e-05,2.38460327105929e-05,2.19549016707769e-05,1.67043999742342e-05,4.69890927990279e-05,1.83818988055985e-06,1.77179880519016e-06,2.27550076646687e-06,1.83840111899087e-07,3.08260921708907e-05,0,0,2.27800255213054e-07,0,5.05288967772086e-06,1.05317954722668e-05,3.78580952467483e-05,5.01077837930545e-05,0,4.44346128506534e-06,3.11881317738535e-06,2.37791738877018e-07,1.36615582562654e-06,2.74396689633165e-06,1.74932283348966e-05
"REF_MFM_AF75",2040,0.000527695454239166,1.108605823786e-05,7.34420565349641e-06,1.03527166406516e-05,2.4211382792595e-05,2.21335529052499e-05,1.70700897579491e-05,4.72386788800536e-05,1.84618001986207e-06,1.78133608573949e-06,2.27417922540693e-06,2.06895954996414e-07,3.1874480080718e-05,0,0,2.21258536596457e-07,0,4.79737448399195e-06,1.05329908904985e-05,3.71737900727087e-05,3.88236998024149e-05,0,4.57748943312542e-06,3.07662674770566e-06,2.33797605373561e-07,1.41644827712942e-06,2.65023030139791e-06,1.77034896561539e-05
"REF_MFM_AF75",2050,0.000547111723629682,1.10033491287947e-05,7.32429183832851e-06,1.03019142827736e-05,2.45152320489262e-05,2.22791058252629e-05,1.73056556683456e-05,4.74123128056925e-05,1.88628814661387e-06,1.78214931443426e-06,2.25723532008999e-06,2.12135073636035e-07,3.30442394647878e-05,0,0,2.13955340577396e-07,0,4.57385408835095e-06,1.01940954148571e-05,3.52914122159715e-05,3.58151914097579e-05,0,4.68867028621268e-06,3.00154021705502e-06,2.32491273311816e-07,1.4588000092277e-06,2.60387404303896e-06,1.78028866712025e-05
"REF_MFM_AF75",2060,0.000561589093344749,1.07416372673874e-05,7.17307390569012e-06,1.02009762822416e-05,2.48707123580443e-05,2.24021066096752e-05,1.7516215993642e-05,4.75733042421218e-05,1.96395283872685e-06,1.77178802176224e-06,2.20081278623743e-06,1.98474005828937e-07,3.35651622728338e-05,0,0,2.04626796951513e-07,0,4.30083931024423e-06,9.33132155038642e-06,3.39281680084767e-05,3.75538470606485e-05,0,4.76890286599929e-06,2.91559885809372e-06,2.33767510568431e-07,1.48924918873855e-06,2.56417378594911e-06,1.80744590216878e-05
"REF_MFM_AF75",2070,0.000577377214443318,1.07203585361117e-05,7.12557370086831e-06,1.01824891855271e-05,2.49123953452484e-05,2.24824531480325e-05,1.76816707107438e-05,4.767130894989e-05,2.04126735668492e-06,1.84643434783429e-06,2.19242870094499e-06,2.0219244083111e-07,3.40810771778471e-05,0,0,1.9924170094426e-07,0,3.71926343606669e-06,9.13654879465813e-06,3.29669598332849e-05,3.57199185063316e-05,0,4.79305084994713e-06,2.85381295996356e-06,2.33871792701322e-07,1.51462552877257e-06,2.57077364662203e-06,1.83875603822298e-05
"REF_MFM_AF75",2080,0.000591397580166301,1.0698824605671e-05,7.0865491979021e-06,1.0174986366284e-05,2.47664410812994e-05,2.25255456847424e-05,1.77215439553477e-05,4.76838778495674e-05,2.15149825925963e-06,1.86022086040619e-06,2.18639648654282e-06,1.93452832705411e-07,3.36715656941336e-05,0,0,1.95372848442993e-07,0,3.43276012293813e-06,9.15588118196072e-06,3.23122564472538e-05,3.58023837175688e-05,0,4.78038947665383e-06,2.82935313266539e-06,2.33048119444896e-07,1.55627429918972e-06,2.55621664126235e-06,1.87266345897883e-05
"REF_MFM_AF75",2090,0.000608526237535225,1.07015710458817e-05,7.01830868170892e-06,1.02014421975265e-05,2.46823220452168e-05,2.25488281262759e-05,1.77083650898414e-05,4.76642635837046e-05,2.35272294902733e-06,1.93860657701781e-06,2.18905022869541e-06,1.81584358394669e-07,3.29117101106445e-05,0,0,1.92166395003006e-07,0,3.43682599313345e-06,9.21353983043378e-06,3.18606057768829e-05,3.58145628241524e-05,0,4.74906958366579e-06,2.78320456245545e-06,2.32591555907666e-07,1.59888914298903e-06,2.5488020571266e-06,1.90115601807436e-05
"REF_MFM_AF75",2100,0.000627499314764642,1.07714690520171e-05,6.9197675972164e-06,1.02371737244972e-05,2.46896609849818e-05,2.25612436633582e-05,1.76762617027792e-05,4.76144292501868e-05,2.73111330006185e-06,2.01574708574309e-06,2.20436605778792e-06,1.68993755078979e-07,3.27186123128396e-05,0,0,1.8625224686795e-07,0,3.43942010773783e-06,9.31598100106712e-06,3.13532683844364e-05,3.57020681029209e-05,0,4.66226291074858e-06,2.74791474395673e-06,2.32350644022563e-07,1.63941652018336e-06,2.5412459689213e-06,1.93060942915453e-05
"REF_MFM_noAF",2000,0.000458819574601304,1.09196772054442e-05,7.37694454570947e-06,9.77384733436974e-06,2.22323195322955e-05,2.14615668603388e-05,1.55227713156931e-05,4.63083388379248e-05,1.75995710591098e-06,1.36615912536336e-06,2.24128725747188e-06,0,3.15748231756316e-05,0,0,2.19990879062038e-07,0,0,0,0,0,0,0,3.47941687802234e-06,2.37105607909943e-07,1.26361786365341e-06,2.73986921325519e-06,1.71484601886833e-05
"REF_MFM_noAF",2010,0.000459922925930001,1.10524045239553e-05,7.42827151844377e-06,9.99675488030885e-06,2.2883507373426e-05,2.1557468629854e-05,1.59756343532096e-05,4.64260757982972e-05,1.72996194201358e-06,1.58176467070184e-06,2.26671694969124e-06,0,3.13135122282983e-05,0,0,2.301179569769e-07,0,0,0,0,0,0,3.99601304852069e-06,3.27229594968801e-06,2.40178247283637e-07,1.24643958486107e-06,2.78857157408005e-06,1.69519228191537e-05
"REF_MFM_noAF",2020,0.000474267653891143,1.11319549417679e-05,7.4491332092466e-06,1.00824829059829e-05,2.32993523615871e-05,2.17200694630593e-05,1.62101100431984e-05,4.66353609198039e-05,1.81428509877831e-06,1.73654227830429e-06,2.28723726893693e-06,0,3.14881023181338e-05,0,0,2.33332468982987e-07,0,2.37734976573297e-06,1.13218283620304e-05,3.80400975930299e-05,6.30385750008671e-05,0,4.14479635414722e-06,3.15447421461424e-06,2.39958037883913e-07,1.30369089974756e-06,2.76400348805578e-06,1.72349588740299e-05
"REF_MFM_noAF",2030,0.000503438084652783,1.11075424599822e-05,7.27140173299133e-06,1.03504309796886e-05,2.38465024535621e-05,2.19552497368944e-05,1.6704523127822e-05,4.69893499184108e-05,1.81300286124214e-06,1.74423026800694e-06,2.27934293017012e-06,0,3.15010140894661e-05,0,0,2.38030768729455e-07,0,5.05641512498927e-06,1.06492802605467e-05,3.78581222032331e-05,3.56422909542404e-05,0,4.44348346704145e-06,3.12002079034062e-06,2.37817718907379e-07,1.36680224198227e-06,2.73414507239593e-06,1.7493971103875e-05
"REF_MFM_noAF",2040,0.000529020323400695,1.11067995856105e-05,7.35435134103603e-06,1.037247610865e-05,2.42139563035047e-05,2.21366634836609e-05,1.70708889045514e-05,4.72410297463324e-05,1.80123976809436e-06,1.78989413332515e-06,2.28276622035592e-06,0,3.38969492311327e-05,0,0,2.40472744609737e-07,0,4.8067207571542e-06,1.08053375816819e-05,3.71801517668765e-05,3.49932130320946e-05,0,4.57764999373153e-06,3.07618366312357e-06,2.34324809563702e-07,1.41634003162924e-06,2.64483643323221e-06,1.7699032285916e-05
"REF_MFM_noAF",2050,0.000549574172421059,1.1036064259679e-05,7.33878977686558e-06,1.03265915885957e-05,2.4518588201775e-05,2.22845247994228e-05,1.73072498749866e-05,4.74164017336016e-05,1.81435631700638e-06,1.84648409933836e-06,2.2698683729395e-06,0,3.57807854383085e-05,0,0,2.40116424944089e-07,0,4.58828646198947e-06,1.03599373480063e-05,3.52998729670915e-05,3.51732499080039e-05,0,4.68888554191327e-06,2.9986142492544e-06,2.33859714257101e-07,1.45775772075485e-06,2.61354244819605e-06,1.77930890460944e-05
