"Scenario","Year","forest_EU_noex","forest_ex","forest_EU_ex","forest_im","EP_EU","EP_im","tot_noexport"
"RCP_SFM_AF50","2080",2.64949236478707e-05,5.85688018857615e-05,3.13479176040852e-05,0.000289129993227758,3.8861731980373e-05,0.000125192262052143,1.24992659381772e-05
"RCP_SFM_AF50","2090",2.62925687288937e-05,5.81903177896409e-05,3.13122431161358e-05,0.000287075059493197,3.88020363350673e-05,0.000132193765810643,1.08910022474527e-05
"RCP_SFM_AF50","2100",2.59437395232982e-05,5.79436878142774e-05,3.11974623770411e-05,0.000281404022589762,3.83643243235878e-05,0.000146690887762441,9.47883729237134e-06
"RCP_SFM_AF75","2000",3.05908879055864e-05,6.49124574949107e-05,3.51862445033202e-05,0.000139864082495938,NA,NA,2.45784964910686e-05
"RCP_SFM_AF75","2010",2.73253907926073e-05,6.44761502455214e-05,3.28599545844753e-05,0.000150832434452679,NA,NA,2.14348590301801e-05
"RCP_SFM_AF75","2020",2.45066189186729e-05,6.52456613989842e-05,3.08945007795857e-05,0.000154571969725903,5.33548558895765e-05,0.000182739236201959,1.9086831066833e-05
"RCP_SFM_AF75","2030",2.2507618760958e-05,6.46260783891014e-05,2.86576593261293e-05,0.000174492722894394,5.00284520371421e-05,0.000191608140840518,1.7050853309087e-05
"RCP_SFM_AF75","2040",2.15587221906246e-05,6.45901378493654e-05,2.8211806313749e-05,0.000200235635565877,4.42396297713711e-05,0.000120941340237432,1.48857509106876e-05
"RCP_SFM_AF75","2050",2.18225592552967e-05,6.47493944792105e-05,2.84500734754194e-05,0.000229608203294869,4.15381033213951e-05,0.000123660813382449,1.34409658538184e-05
"RCP_SFM_AF75","2060",2.52925532477154e-05,6.44579812144838e-05,3.14975411087295e-05,0.000274442181680997,3.94955786536475e-05,0.000138084109430509,1.35303175365577e-05
"RCP_SFM_AF75","2070",2.86787900801324e-05,6.3507616852473e-05,3.44395520197153e-05,0.000280019981369944,3.80461831844669e-05,0.000125259313586817,1.31026080393449e-05
"RCP_SFM_AF75","2080",2.95532473006462e-05,6.26048581185804e-05,3.54302873971467e-05,0.000281737337934684,3.80155670358791e-05,0.00011883223820728,1.12737925819713e-05
"RCP_SFM_AF75","2090",3.00960095750213e-05,6.2174636480968e-05,3.62736956752831e-05,0.000277028961440784,3.78215172532516e-05,0.000127799666729495,9.57081820679488e-06
"RCP_SFM_AF75","2100",3.10458421005801e-05,6.19819832840929e-05,3.75681620019397e-05,0.000268490959417353,3.78353967668444e-05,0.000145192534366351,8.18210343822988e-06
"RCP_SFM_noAF","2000",3.20591416203023e-05,5.50224301028563e-05,3.51337241786359e-05,0.000140159898644067,NA,NA,2.57458589423071e-05
"RCP_SFM_noAF","2010",2.88830628233467e-05,5.46818297733558e-05,3.27264545477428e-05,0.00015119527320551,NA,NA,2.26427768542041e-05
"RCP_SFM_noAF","2020",2.63813120828169e-05,5.5288737819328e-05,3.09212603555382e-05,0.000153757768392367,5.34033017830833e-05,0.000182931099339077,2.04376987366637e-05
"RCP_SFM_noAF","2030",2.45997658712373e-05,5.5018086046433e-05,2.89768206638891e-05,0.0001611391876199,5.00382188144915e-05,0.000144676120333468,1.8727723028946e-05
"RCP_SFM_noAF","2040",2.33325020105911e-05,5.52357795765206e-05,2.81136471498994e-05,0.000196349794858729,4.70663093699365e-05,0.000120161964683108,1.68445527906166e-05
"RCP_SFM_noAF","2050",2.38523058681329e-05,5.53271288412656e-05,2.84304619369522e-05,0.000224002343366763,4.43914547211372e-05,0.000124827441403975,1.62144353343824e-05
"RCP_SFM_noAF","2060",2.45365020863394e-05,5.51168256868395e-05,2.87753588230424e-05,0.000234178094393143,4.31995396648609e-05,0.000147526472656616,1.58518816821812e-05
"RCP_SFM_noAF","2070",2.74374324006953e-05,5.45584973796795e-05,3.1079589807945e-05,0.00025371872422036,4.12145279120127e-05,0.00013720863369739,1.65978507457164e-05
"RCP_SFM_noAF","2080",2.89379097246236e-05,5.41668321533328e-05,3.22700315548305e-05,0.000280895360648519,4.06210160288395e-05,0.000132224216921544,1.62673141208679e-05
"RCP_SFM_noAF","2090",2.96056469070504e-05,5.39985474941533e-05,3.27935172288188e-05,0.00027293164808718,3.94149422815418e-05,0.000137829578637396,1.54706712631469e-05
"RCP_SFM_noAF","2100",2.98723031666707e-05,5.38404495159472e-05,3.30010122472289e-05,0.000265518972906608,3.84035295341646e-05,0.000151272043768784,1.44709634499532e-05
"REF_MFM_AF0","2000",3.20594156332571e-05,5.5022743494964e-05,3.51340034641132e-05,0.000141314832799013,NA,NA,2.57482936163273e-05
"REF_MFM_AF0","2010",2.92674013309003e-05,5.54150574137899e-05,3.316276908999e-05,0.00015159899208874,NA,NA,2.29413502110904e-05
"REF_MFM_AF0","2020",2.66337944116556e-05,5.60737394539273e-05,3.12426036994234e-05,0.000155713345831719,5.41214989089889e-05,NA,2.04678600558429e-05
"REF_MFM_AF0","2030",2.49791789570826e-05,5.57841641140028e-05,2.96210260355226e-05,0.00015929810680186,5.03184534827672e-05,0.000121428203937857,1.90143873943899e-05
"REF_MFM_AF0","2040",2.33000713070957e-05,5.59705921602042e-05,2.86805280054563e-05,0.000164344823107581,4.98755660457358e-05,0.000131287720935398,1.72283732720183e-05
"REF_MFM_AF0","2050",2.20892354026629e-05,5.53538557260839e-05,2.76252452083126e-05,0.000170261105306845,4.80869323118857e-05,0.000131537635119512,1.58164136766992e-05
"REF_MFM_AF0","2060",2.17577977730717e-05,5.38926738811328e-05,2.72164547190496e-05,0.00018007533099478,4.54369044214939e-05,0.000131391674616329,1.51888294470973e-05
"REF_MFM_AF0","2070",2.16076560349545e-05,5.40171400354373e-05,2.71539218981323e-05,0.000182141169358836,4.56928374067627e-05,0.000133880763725125,1.47873152212812e-05
"REF_MFM_AF0","2080",2.13475201301021e-05,5.36926035822706e-05,2.69475644292835e-05,0.000187899045860391,4.65864165442056e-05,0.000129164762515028,1.43951969321492e-05
"REF_MFM_AF0","2090",2.10017784184228e-05,5.38746825173448e-05,2.67017139572493e-05,0.000189921747953674,4.70011753327265e-05,0.000125944694245578,1.39595787928787e-05
"REF_MFM_AF0","2100",2.21349781771738e-05,5.36360639991887e-05,2.76606559000759e-05,0.000190440192496128,4.77462360728975e-05,0.000124140510526041,1.44807172409534e-05
"REF_MFM_AF100","2000",3.20593794709223e-05,5.50225491166216e-05,3.51339461180452e-05,0.000141098895761214,NA,NA,2.57478503829981e-05
"REF_MFM_AF100","2010",2.9267367976185e-05,5.54148558904768e-05,3.31627106822247e-05,0.000151301951124378,NA,NA,2.29408205798489e-05
"REF_MFM_AF100","2020",2.66340876942309e-05,5.6071555053321e-05,3.1242509101884e-05,0.000155104237463426,5.41212817850229e-05,0.000166392273199803,2.07058279559566e-05
"REF_MFM_AF100","2030",2.44254097932701e-05,5.55918302503714e-05,2.9165003687668e-05,0.000158991191687122,4.93960084999062e-05,0.000107976845457626,1.84890082356699e-05
"REF_MFM_AF100","2040",2.23630072703861e-05,5.59099540285865e-05,2.7928634662538e-05,0.000177691198066411,4.87119956200564e-05,0.000123827679840548,1.61935450359333e-05
"REF_MFM_AF100","2050",2.14956492734258e-05,5.50635130725536e-05,2.71669321983926e-05,0.000190460019464773,4.65733807893582e-05,0.000129061152890076,1.48072723398291e-05
