Mitigation_scenario,Forest_use,Management_scenario,Ecoregion,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
REF,MFM,AF0,PA1110,0.226179098,0.285743928,0.35393196,0.359399143,0.40603261,0.416758033,0.420396753,0.424474582,0.425933456,0.428176704,0.429244707,Clear_cut_EU_ex
REF,MFM,AF0,PA1201,0.242800303,0.306742369,0.379941329,0.385810279,0.435870696,0.447384297,0.451290415,0.455667911,0.457233993,0.45964209,0.460788578,Clear_cut_EU_ex
REF,MFM,AF0,PA1204,0.018352913,0.023186198,0.028719198,0.029162824,0.032946816,0.033817112,0.034112369,0.034443258,0.034561636,0.03474366,0.034830321,Clear_cut_EU_ex
REF,MFM,AF0,PA1205,0.004461526,0.00563648,0.006981532,0.007089375,0.00800925,0.008220816,0.008292592,0.008373029,0.008401807,0.008446056,0.008467123,Clear_cut_EU_ex
REF,MFM,AF0,PA1206,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU_ex
REF,MFM,AF0,PA1208,0.076897169,0.097148231,0.120331039,0.122189792,0.138044403,0.14169087,0.142927975,0.144314369,0.144810363,0.14557303,0.145936133,Clear_cut_EU_ex
REF,MFM,AF0,PA1209,0.739326933,0.934030527,1.156921367,1.174792319,1.32722629,1.362285207,1.374179336,1.387508811,1.392277532,1.399610187,1.403101242,Clear_cut_EU_ex
REF,MFM,AF0,PA1210,0.078108729,0.098678858,0.122226925,0.124114963,0.140219372,0.143923292,0.145179888,0.146588126,0.147091934,0.147866617,0.148235442,Clear_cut_EU_ex
REF,MFM,AF0,PA1211,0.343413679,0.433852529,0.537384214,0.545685182,0.616490002,0.632774695,0.638299459,0.644490933,0.64670598,0.650111962,0.65173354,Clear_cut_EU_ex
REF,MFM,AF0,PA1214,0,0,0,0,0,0,0,0,0,0,0,Clear_cut_EU_ex
REF,MFM,AF0,PA1215,0.458933101,0.579794279,0.718152533,0.729245828,0.823868372,0.845631,0.853014215,0.861288413,0.86424857,0.868800275,0.870967328,Clear_cut_EU_ex
REF,MFM,AF0,PA1216,0.220676475,0.278792176,0.345321288,0.350655463,0.396154402,0.40661889,0.410169085,0.414147706,0.415571088,0.41775976,0.418801781,Clear_cut_EU_ex
REF,MFM,AF0,PA1217,0.075777698,0.095733943,0.118579256,0.120410948,0.136034747,0.139628129,0.140847224,0.142213435,0.142702208,0.143453772,0.14381159,Clear_cut_EU_ex
REF,MFM,AF0,PA1218,0.031393287,0.039660787,0.049125174,0.04988401,0.056356658,0.057845329,0.058350378,0.058916374,0.059118863,0.059430222,0.059578459,Clear_cut_EU_ex
REF,MFM,AF0,PA1219,0.005106027,0.006450712,0.007990067,0.008113489,0.009166247,0.009408375,0.009490519,0.009582577,0.009615511,0.009666153,0.009690263,Clear_cut_EU_ex
REF,MFM,AF0,PA1221,0.1602496,0.202451733,0.250763469,0.25463701,0.287677174,0.295276217,0.297854277,0.30074345,0.301777073,0.303366431,0.304123119,Clear_cut_EU_ex
REF,MFM,AF0,PA1222,0.14136027,0.17858785,0.221204868,0.224621817,0.253767391,0.260470701,0.262744874,0.265293487,0.266205272,0.267607286,0.26827478,Clear_cut_EU_ex
REF,MFM,AF0,Lake,0.001805578,0.00170668,0.00171634,0.001468669,0.001425473,0.001293921,0.001176114,0.001074014,0.000989585,0.000914973,0.000848216,Selection_EU_ex
REF,MFM,AF0,PA0401,0.034475514,0.032587164,0.032771617,0.028042613,0.02721783,0.024705992,0.022456585,0.020507098,0.018895023,0.017470398,0.016195734,Selection_EU_ex
REF,MFM,AF0,PA0402,0.365503483,0.345483523,0.347439056,0.297302973,0.288558768,0.261928689,0.238080857,0.217412736,0.20032179,0.185218163,0.171704391,Selection_EU_ex
REF,MFM,AF0,PA0404,0.161270341,0.152436975,0.153299811,0.131178372,0.127320185,0.11557025,0.105047921,0.095928569,0.088387566,0.081723424,0.075760771,Selection_EU_ex
REF,MFM,AF0,PA0405,0.168945939,0.159692153,0.160596055,0.137421755,0.133379939,0.121070771,0.110047635,0.100494251,0.092594338,0.085613018,0.079366575,Selection_EU_ex
REF,MFM,AF0,PA0406,0.313227703,0.296071078,0.297746923,0.254781505,0.247287931,0.224466593,0.204029574,0.186317491,0.17167096,0.158727515,0.147146537,Selection_EU_ex
REF,MFM,AF0,PA0409,0.160544983,0.151751348,0.152610303,0.130588361,0.126747527,0.115050441,0.104575439,0.095497103,0.087990018,0.08135585,0.075420016,Selection_EU_ex
REF,MFM,AF0,PA0412,0.597219543,0.564507648,0.567702918,0.485782363,0.471494647,0.427982055,0.389015556,0.355244589,0.327318598,0.302639814,0.280558798,Selection_EU_ex
REF,MFM,AF0,PA0418,0.044790543,0.042337201,0.042576841,0.036432926,0.03536137,0.032097993,0.029175565,0.026642795,0.024548389,0.022697518,0.021041476,Selection_EU_ex
REF,MFM,AF0,PA0419,0.020577116,0.019450032,0.019560125,0.016737563,0.016245282,0.014746062,0.013403476,0.012239903,0.011277716,0.010427412,0.009666614,Selection_EU_ex
REF,MFM,AF0,PA0421,0.012411111,0.01173131,0.011797712,0.010095281,0.009798361,0.008894104,0.008084323,0.007382512,0.006802168,0.006289306,0.00583043,Selection_EU_ex
REF,MFM,AF0,PA0422,0.000261249,0.000246939,0.000248337,0.000212501,0.000206251,0.000187217,0.000170172,0.000155399,0.000143183,0.000132387,0.000122728,Selection_EU_ex
REF,MFM,AF0,PA0429,0.047749971,0.045134531,0.045390005,0.038840145,0.037697788,0.034218791,0.031103271,0.028403154,0.026170365,0.024197203,0.022431742,Selection_EU_ex
REF,MFM,AF0,PA0431,0.470698659,0.444916775,0.447435128,0.382869432,0.371608566,0.337314112,0.30660266,0.279986069,0.257976195,0.238525609,0.221122453,Selection_EU_ex
REF,MFM,AF0,PA0432,0.083211766,0.078653954,0.079099157,0.067685006,0.065694271,0.059631576,0.054202298,0.049496923,0.04560594,0.042167397,0.039090806,Selection_EU_ex
REF,MFM,AF0,PA0433,0.065906189,0.062296266,0.06264888,0.053608534,0.052031812,0.047229978,0.042929829,0.039203032,0.036121258,0.03339783,0.030961078,Selection_EU_ex
REF,MFM,AF0,PA0435,0.049811351,0.047083002,0.047349505,0.040516886,0.039325213,0.035696026,0.032446009,0.029629327,0.027300148,0.025241803,0.023400127,Selection_EU_ex
REF,MFM,AF0,PA0436,0.857783773,0.810799824,0.815389177,0.697727048,0.677205664,0.614708723,0.558741312,0.510236223,0.470126246,0.43468022,0.402965354,Selection_EU_ex
REF,MFM,AF0,PA0445,1.215885389,1.149286907,1.155792191,0.989009293,0.959920784,0.871333054,0.792000757,0.723246101,0.666391288,0.616147501,0.571192533,Selection_EU_ex
REF,MFM,AF0,PA0501,0.390963058,0.369548584,0.371640332,0.318011962,0.308658669,0.28017364,0.254664659,0.232556876,0.214275439,0.198119752,0.183664662,Selection_EU_ex
REF,MFM,AF0,PA0503,0.03687824,0.034858284,0.035055592,0.029997006,0.029114742,0.026427844,0.024021667,0.021936314,0.020211887,0.018687975,0.017324474,Selection_EU_ex
REF,MFM,AF0,PA0504,0.202051737,0.190984626,0.192065652,0.164350232,0.159516402,0.144795191,0.131612017,0.1201866,0.110738659,0.102389316,0.094918851,Selection_EU_ex
REF,MFM,AF0,PA0608,2.090599032,1.97608929,1.987274506,1.700507211,1.650492293,1.498174133,1.361769812,1.243552733,1.145796302,1.059406899,0.982111116,Selection_EU_ex
REF,MFM,AF0,PA0814,0.016082525,0.015201626,0.015287672,0.013081633,0.012696879,0.011525128,0.0104758,0.009566381,0.008814362,0.008149787,0.007555168,Selection_EU_ex
REF,MFM,AF0,PA1110,0.140155947,0.132479094,0.133228963,0.114003783,0.110650731,0.100439162,0.091294473,0.083369077,0.076815383,0.071023747,0.065841757,Selection_EU_ex
