"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem_EU","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_SFM_AF0","NT0111",8.819697960249,1.70965150021,0.35939867,0.8626092,1.42415032579,0.153851571249,0,0,0,0.431212375,0,0,0,0,0.04004712,0,2.13914640894345,0.881466350373197,0.818164438683353
"RCP_SFM_AF0","NT0112",1.47014519062259,0.117530245881039,0.114276670913897,0.143210424,0.44280908304079,0.164883406448986,0,0,0,0.133738236,0,0,0,0,0.004491393,0,0.19782631055594,0.0785102438210606,0.0728691769608819
"RCP_SFM_AF0","NT0113",0.60571994447,0.12936931478,0.091366049,0.141311635,0.05860121222,0.04226038747,0,0,0,0.005014396,0,0,0,0,0.001214161,0,0.0822843628088354,0.0357482665880471,0.0185501596031174
"RCP_SFM_AF0","NT0114",0.203298671,0.05448351743,0.025837446,0.062875501,0.02971349057,0,0,0,0,0.0002246585,0,0,0,0,0.0002246585,0,0.0169855870512406,0.00859652694845399,0.00435728500030542
"RCP_SFM_AF0","NT0115",7.020284530887,3.30961028829,0.111119643,0.190112172,2.20801708271,0.017650924887,0,0,0,0.1087796725,0,0,0,0,0.0042447345,0,0.678902268458704,0.291117455064501,0.100730289476795
"RCP_SFM_AF0","NT0117",1.48596664595,0.32631277717,0.051962307,0.044125771,0.47410080883,0.11676765695,0,0,0,0.000818675,0,0,0,0,0.000812815,0,0.302340569353953,0.134636276562071,0.0340889890839767
"RCP_SFM_AF0","NT0118",7.164940764136,2.11046055836,0.193505892,0.208540063,3.71500932664,0.027579570136,0,0,0,0.475131465,0,0,0,0,0.00038566,0,0.387880246406943,0.0370637047522444,0.00938427784081288
"RCP_SFM_AF0","NT0119",1.19181572319,0.01078727208,0.042900553,0.048395531,0.16016550792,0.13849187219,0,0,0,0.086055497,0,0,0,0,0.002178076,0,0.386889990687048,0.163859439235905,0.152091984077047
"RCP_SFM_AF0","NT0120",1.969005709249,0.02896840702,0.185670599,0.559407948,0.25449387698,0.009928645249,0,0,0,0.3186779615,0,0,0,0,0.0033005215,0,0.386643075174808,0.115089888799319,0.106824786025873
"RCP_SFM_AF0","NT0121",10.336072738814,3.47682577431,0.500827872,0.478924372,4.55375569069,0.033350064814,0,0,0,0.079060497,0,0,0,0,0.014209991,0,0.774948844792723,0.338471062365334,0.0856985698419437
"RCP_SFM_AF0","NT0122",0.298533211,0.14658282827,0.004718471,0.010389597,0.07990225873,0,0,0,0,0.010066151,0,0,0,0,0.000158921,0,0.0308387330038664,0.00937384204456577,0.00650240895156787
"RCP_SFM_AF0","NT0124",13.748185328,8.50280114997,0.010069227,0.125636453,0.64165208403,0,0,0,0,0.3868288275,0,0,0,0,0.0246356805,0,1.92926704220804,1.58374101089067,0.543553852901292
"RCP_SFM_AF0","NT0125",43.3060648776,21.45972846572,0.060412808,0.401543496,1.21076886128,0.0816355276,0,0,0,0.418088859,0,0,0,0,0.013790502,0,9.84912142040209,7.40706443630834,2.40391050128957
"RCP_SFM_AF0","NT0126",0.777547336,0.63088665091,0.006697773,0.014744456,0.04592271409,0,0,0,0,0.0043856455,0,0,0,0,0.0003898765,0,0,0.0481290062846638,0.0263912137153362
"RCP_SFM_AF0","NT0127",4.11150440264,0.00608009297,0.651183078,0.89895247,1.15359762303,0.09580718364,0,0,0,0.655415509,0,0,0,0,0.002028567,0,0.488847093873635,0.0827683699053949,0.0768244152209701
"RCP_SFM_AF0","NT0128",9.44822631437,8.18481003947,0.02182624,0.050191939,0.15527687553,0.08469049537,0,0,0,0.036995221,0,0,0,0,0.002308957,0,0.452430090960883,0.334161593863268,0.125534862175848
"RCP_SFM_AF0","NT0129",5.71914632645,0.9659571,0.194357461,0.378402114,0.972397252,0.12482937745,0,0,0,0.248717457,0,0,0,0,0.015936955,0,1.54917035028607,0.658327813921409,0.61105044579252
"RCP_SFM_AF0","NT0130",2.86737530934,0.59154428647,0.179127557,0.156894634,0.74602802453,0.04692769934,0,0,0,0.0613529185,0,0,0,0,0.0012198225,0,0.604437501427724,0.248857188391718,0.230985677180557
"RCP_SFM_AF0","NT0131",0.86534270535,0.00065673524,0.047693447,0.198817702,0.03760995976,0.06737901135,0,0,0,0.0238343735,0,0,0,0,0.0003311655,0,0.360429071608268,0.0666902783865871,0.0619009610051448
"RCP_SFM_AF0","NT0132",22.45341313345,19.1746241543,0.003030315,0.022018945,0.4096316237,0.05719578545,0,0,0,0.0757801285,0,0,0,0,0.0581066495,0,0.340775415966452,1.51425591385881,0.79799420217474
