Mitigation_scenario,Forest_use,Management_scenario,Eco_reg,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,Category
RCP,MFM,AF25,PA1204,0.019515174,0.024292284,0.029838349,0.030118697,0.033767511,0.034409165,0.034493203,0.034533589,0.034547302,0.034551822,0.034552358,Clear_cut_EU_ex
RCP,MFM,AF25,PA1205,0.004744067,0.005905365,0.007253593,0.007321745,0.008208758,0.008364742,0.008385171,0.008394989,0.008398322,0.008399421,0.008399551,Clear_cut_EU_ex
RCP,MFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,MFM,AF25,PA1208,0.081766947,0.101782639,0.125020185,0.126194822,0.141483047,0.144123861,0.144291526,0.144437858,0.144488075,0.14446301,0.144421208,Clear_cut_EU_ex
RCP,MFM,AF25,PA1209,0.786147354,0.978587992,1.2020051,1.213298633,1.354864627,1.371027175,1.368003685,1.365402479,1.360354592,1.352988555,1.345403469,Clear_cut_EU_ex
RCP,MFM,AF25,PA1210,0.083055233,0.103386284,0.12698995,0.128183094,0.143712194,0.146443031,0.146800688,0.146972569,0.144686339,0.144600562,0.144245693,Clear_cut_EU_ex
RCP,MFM,AF25,PA1211,0.365161531,0.454549249,0.558325383,0.563571173,0.63184658,0.64251579,0.639369013,0.639470997,0.639618118,0.638650837,0.63730622,Clear_cut_EU_ex
RCP,MFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,MFM,AF25,PA1215,0.487996618,0.607453078,0.746138012,0.749624929,0.820512812,0.783478354,0.667024124,0.664334525,0.644069551,0.619590465,0.573385694,Clear_cut_EU_ex
RCP,MFM,AF25,PA1216,0.234651572,0.292091819,0.358778013,0.36214894,0.402824099,0.407011368,0.406100746,0.401880009,0.396939073,0.391772233,0.386547153,Clear_cut_EU_ex
RCP,MFM,AF25,PA1217,0.080576581,0.100300884,0.123200136,0.124357673,0.139423331,0.142072671,0.142419654,0.142586406,0.142643028,0.14266169,0.142663903,Clear_cut_EU_ex
RCP,MFM,AF25,PA1218,0.033381374,0.041552785,0.051039518,0.050640518,0.057760485,0.057915148,0.057611217,0.057649514,0.057751558,0.057732309,0.057705308,Clear_cut_EU_ex
RCP,MFM,AF25,PA1219,0.005429384,0.00675844,0.008301429,0.008379426,0.009394575,0.009573092,0.009596472,0.009607708,0.009611524,0.009612781,0.00961293,Clear_cut_EU_ex
RCP,MFM,AF25,PA1221,0.170397957,0.212109593,0.260535398,0.260101567,0.288686098,0.291599426,0.286162165,0.283370166,0.28303394,0.283202715,0.282964261,Clear_cut_EU_ex
RCP,MFM,AF25,PA1222,0.150312395,0.187107295,0.229824936,0.22962021,0.260088658,0.262513738,0.261048265,0.260747068,0.261467836,0.2621803,0.26212328,Clear_cut_EU_ex
RCP,MFM,AF25,Lake,0,0,0,0.000363266,0.000843428,0.001273039,0.001773537,0.002321657,0.002867664,0.003454676,0.004084931,Timber_plant_EU_ex
RCP,MFM,AF25,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA0402,0,0,0,0.032076846,0.071542508,0.112107448,0.152792559,0.193926682,0.232130704,0.278643173,0.334799471,Timber_plant_EU_ex
RCP,MFM,AF25,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA0405,0,0,0,0.003760739,0.017122483,0.039883844,0.067913034,0.11344775,0.184447764,0.290801815,0.437287817,Timber_plant_EU_ex
RCP,MFM,AF25,PA0406,0,0,0,0.002169355,0.011278811,0.019163246,0.02078335,0.030691546,0.041033785,0.051794159,0.062568955,Timber_plant_EU_ex
RCP,MFM,AF25,PA0409,0,0,0,0.003504378,0.005786128,0.008063332,0.010011155,0.019253202,0.030942853,0.035900063,0.036361678,Timber_plant_EU_ex
RCP,MFM,AF25,PA0412,0,0,0,0.032504064,0.089614194,0.15225682,0.214789588,0.308938466,0.531490284,0.878145983,1.188990248,Timber_plant_EU_ex
RCP,MFM,AF25,PA0418,0,0,0,0,0,0,0,0,0.002737506,0.00276396,0.003176162,Timber_plant_EU_ex
RCP,MFM,AF25,PA0419,0,0,0,0,0,0,0.000711462,0.001471952,0.001576772,0.00165696,0.0019345,Timber_plant_EU_ex
RCP,MFM,AF25,PA0421,0,0,0,0.000271661,0.000610683,0.000935743,0.001237271,0.001552652,0.001869056,0.002186873,0.002506244,Timber_plant_EU_ex
RCP,MFM,AF25,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA0429,0,0,0,0.000261841,0.000347841,0.000413361,0.000509861,0.007254516,0.013253349,0.014025378,0.012875438,Timber_plant_EU_ex
RCP,MFM,AF25,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA0432,0,0,0,0,0,0,0,0,0.023786007,0.022410355,0.02760886,Timber_plant_EU_ex
RCP,MFM,AF25,PA0433,0,0,0,0.002010139,0.00557999,0.012521486,0.017779418,0.017284782,0.017831651,0.020476071,0.024482712,Timber_plant_EU_ex
RCP,MFM,AF25,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA0436,0,0,0,0.07455794,0.200234953,0.33498499,0.494595185,0.655587379,0.853157026,1.102622636,1.398756827,Timber_plant_EU_ex
RCP,MFM,AF25,PA0445,0,0,0,0.075729891,0.165303933,0.237176761,0.302506746,0.408610832,0.558620371,0.686066099,0.853183474,Timber_plant_EU_ex
RCP,MFM,AF25,PA0501,0,0,0,0.000132315,0.023488772,0.047040951,0.082615111,0.123451117,0.177442257,0.20550581,0.355068166,Timber_plant_EU_ex
RCP,MFM,AF25,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA0504,0,0,0,0,0.01147604,0.021571334,0.030824987,0.045814959,0.073879608,0.12196124,0.175609729,Timber_plant_EU_ex
RCP,MFM,AF25,PA0608,0,0,0,0.151085077,0.451873961,0.689680728,0.933240603,1.257938536,1.527016568,1.779610408,2.004480721,Timber_plant_EU_ex
RCP,MFM,AF25,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA1110,0,0,0,0.005972466,0.013299527,0.020121113,0.023854574,0.031722936,0.038253071,0.044583356,0.050592599,Timber_plant_EU_ex
RCP,MFM,AF25,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,MFM,AF25,PA1208,0,0,0,0,0,4.77E-05,0.000232109,0.000254992,0.000262233,0.000306236,0.000350284,Timber_plant_EU_ex
RCP,MFM,AF25,PA1209,0,0,0,0,0.005422463,0.015108261,0.021517104,0.025745226,0.031345545,0.038893662,0.046500338,Timber_plant_EU_ex
RCP,MFM,AF25,PA1210,0,0,0,0,0,0,0,0,0.002344594,0.002449607,0.002806757,Timber_plant_EU_ex
RCP,MFM,AF25,PA1211,0,0,0,0,0,0.001337217,0.006056474,0.006710184,0.006819665,0.007871521,0.009226167,Timber_plant_EU_ex
RCP,MFM,AF25,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,MFM,AF25,PA1215,0,0,0,0.003523481,0.023877869,0.076957544,0.195513214,0.199212711,0.219820605,0.244412715,0.290630889,Timber_plant_EU_ex
RCP,MFM,AF25,PA1216,0,0,0,0,0.003198388,0.006726409,0.008647501,0.013353845,0.018459672,0.02368086,0.028912384,Timber_plant_EU_ex
RCP,MFM,AF25,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA1218,0,0,0,0.000878546,0,0.000942909,0.001390589,0.001421374,0.001342788,0.001369768,0.001397686,Timber_plant_EU_ex
RCP,MFM,AF25,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF25,PA1221,0,0,0,0.002881712,0.006157026,0.008846344,0.015017382,0.018162016,0.018617982,0.018488673,0.018731807,Timber_plant_EU_ex
RCP,MFM,AF25,PA1222,0,0,0,0.002364065,0,0.002517158,0.004629915,0.00524218,0.004627038,0.003949388,0.004010536,Timber_plant_EU_ex
RCP,MFM,AF50,Lake,0.003098309,0.003856742,0.004737278,0.004507997,0.004762711,0.004526843,0.004109134,0.003657383,0.003139351,0.00254069,0.001826563,Clear_cut_EU_ex
RCP,MFM,AF50,PA0401,0.059158767,0.073640214,0.090453058,0.091242425,0.102053841,0.103643747,0.103688058,0.103724361,0.103735867,0.103741327,0.103743412,Clear_cut_EU_ex
RCP,MFM,AF50,PA0402,0.627191098,0.780720909,0.958967804,0.945781456,1.033358703,1.021949389,0.994205526,0.968155173,0.939255669,0.904966147,0.863638339,Clear_cut_EU_ex
RCP,MFM,AF50,PA0404,0.276734222,0.344475861,0.423123367,0.426815885,0.477389772,0.484827069,0.485034351,0.485204168,0.485257991,0.485283531,0.485293286,Clear_cut_EU_ex
RCP,MFM,AF50,PA0405,0.289905279,0.360871054,0.443261757,0.444507043,0.473284634,0.483367675,0.48800878,0.44632093,0.387536221,0.282860965,0.01815811,Clear_cut_EU_ex
RCP,MFM,AF50,PA0406,0.537487701,0.66905906,0.821812366,0.82753881,0.916830678,0.9232758,0.919650344,0.913597137,0.908183362,0.902261285,0.896234019,Clear_cut_EU_ex
RCP,MFM,AF50,PA0409,0.275489533,0.342926485,0.421220252,0.422206139,0.471036779,0.477070244,0.475723837,0.463774644,0.459531912,0.457040117,0.458866595,Clear_cut_EU_ex
RCP,MFM,AF50,PA0412,1.024807691,1.275669879,1.566918892,1.570534906,1.725016877,1.73446597,1.759976908,1.592028257,1.38821297,1.045614893,0.510603322,Clear_cut_EU_ex
RCP,MFM,AF50,PA0418,0.076858993,0.095673269,0.117516495,0.118542039,0.132588217,0.13465382,0.134664495,0.133163519,0.133035345,0.132938368,0.132659346,Clear_cut_EU_ex
RCP,MFM,AF50,PA0419,0.035309605,0.043953027,0.053987971,0.054459114,0.060912035,0.061860988,0.061887436,0.061909104,0.061146559,0.060923828,0.059759161,Clear_cut_EU_ex
RCP,MFM,AF50,PA0421,0.02129703,0.02651032,0.032562908,0.03266559,0.036331112,0.036686969,0.036500478,0.036300675,0.036089714,0.035874192,0.035655025,Clear_cut_EU_ex
RCP,MFM,AF50,PA0422,0.000448294,0.000558031,0.000685436,0.000691417,0.000773344,0.000785392,0.000785728,0.000786003,0.00078609,0.000786131,0.000786147,Clear_cut_EU_ex
RCP,MFM,AF50,PA0429,0.081937268,0.101994653,0.125281118,0.126143131,0.141086668,0.143216854,0.143207154,0.132670707,0.133420225,0.133036928,0.135511597,Clear_cut_EU_ex
RCP,MFM,AF50,PA0431,0.807702313,1.005419379,1.234967327,1.245744652,1.393354318,1.415061505,1.415666498,1.416162141,1.416319234,1.416393779,1.416422251,Clear_cut_EU_ex
RCP,MFM,AF50,PA0432,0.142788458,0.177741577,0.218321872,0.220227125,0.246322082,0.250159554,0.249259258,0.229278964,0.228305417,0.230616999,0.226707741,Clear_cut_EU_ex
RCP,MFM,AF50,PA0433,0.113092697,0.140776605,0.172917403,0.173271701,0.18810823,0.187547225,0.184493615,0.187787556,0.18705774,0.18468749,0.180635858,Clear_cut_EU_ex
RCP,MFM,AF50,PA0435,0.085474524,0.106397792,0.13068954,0.131830043,0.147450731,0.149747879,0.149811902,0.149864353,0.149880977,0.149888866,0.149891879,Clear_cut_EU_ex
RCP,MFM,AF50,PA0436,1.471926729,1.832238974,2.250558637,2.220497665,2.401328211,2.299644719,2.180538347,2.050543,1.850401985,1.540465884,1.075397538,Clear_cut_EU_ex
RCP,MFM,AF50,PA0445,2.086416483,2.597149383,3.190106236,3.174424991,3.500267238,3.482524008,3.448733391,3.383699362,3.347644658,3.251583194,3.043721327,Clear_cut_EU_ex
RCP,MFM,AF50,PA0501,0.670878831,0.835102942,1.025765834,1.034213163,1.149414767,1.124579006,1.10573528,1.063227765,1.024631341,0.952272539,0.87757424,Clear_cut_EU_ex
RCP,MFM,AF50,PA0503,0.06328176,0.078772472,0.096757066,0.097601446,0.10916635,0.110867062,0.110914462,0.110953295,0.110965603,0.110971443,0.110973674,Clear_cut_EU_ex
RCP,MFM,AF50,PA0504,0.346713661,0.431585534,0.530121105,0.534747372,0.595214773,0.603487531,0.607328146,0.589884834,0.558884121,0.508995633,0.42226584,Clear_cut_EU_ex
RCP,MFM,AF50,PA0608,3.587394274,4.465550815,5.485083604,5.420781636,5.882161432,5.781186773,5.601562811,5.40498835,5.197616233,5.023907693,4.804438637,Clear_cut_EU_ex
RCP,MFM,AF50,PA0814,0.027597046,0.034352513,0.042195558,0.04256379,0.047607221,0.048348898,0.048369569,0.048386504,0.048391871,0.048394418,0.048395391,Clear_cut_EU_ex
RCP,MFM,AF50,PA1110,0.240502667,0.299375201,0.367725746,0.36693303,0.405986878,0.406770718,0.404514873,0.400197644,0.395724219,0.391538114,0.38700338,Clear_cut_EU_ex
RCP,MFM,AF50,PA1201,0.258176467,0.321375362,0.394748778,0.398193676,0.445376086,0.452314638,0.45250802,0.452666449,0.452716663,0.452740491,0.452749592,Clear_cut_EU_ex
RCP,MFM,AF50,PA1204,0.019515174,0.024292284,0.029838471,0.030098866,0.033665314,0.034189789,0.034204406,0.034216382,0.034220177,0.034221978,0.034222666,Clear_cut_EU_ex
RCP,MFM,AF50,PA1205,0.004744067,0.005905365,0.007253623,0.007316924,0.008183914,0.008311412,0.008314965,0.008317877,0.008318799,0.008319237,0.008319404,Clear_cut_EU_ex
RCP,MFM,AF50,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,MFM,AF50,PA1208,0.081766947,0.101782639,0.125020699,0.126111731,0.141054743,0.14312843,0.143158548,0.143194516,0.143205638,0.143183823,0.14315725,Clear_cut_EU_ex
RCP,MFM,AF50,PA1209,0.786147354,0.978587992,1.202010048,1.212499761,1.347001243,1.361177764,1.356058902,1.357160576,1.355138853,1.35075519,1.344532483,Clear_cut_EU_ex
RCP,MFM,AF50,PA1210,0.083055233,0.103386284,0.126990473,0.128098695,0.143277251,0.14550938,0.145531716,0.14425787,0.144173897,0.144018562,0.143775252,Clear_cut_EU_ex
RCP,MFM,AF50,PA1211,0.365161531,0.454549249,0.558327682,0.563200101,0.629934306,0.635643931,0.635537283,0.635680313,0.635381753,0.634700165,0.633811526,Clear_cut_EU_ex
RCP,MFM,AF50,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Clear_cut_EU_ex
RCP,MFM,AF50,PA1215,0.487996618,0.607453078,0.746141083,0.752328832,0.818582748,0.723074841,0.704396756,0.716692122,0.699698266,0.668380035,0.628687046,Clear_cut_EU_ex
RCP,MFM,AF50,PA1216,0.234651572,0.292091819,0.35877949,0.361910491,0.401233949,0.403695735,0.400569577,0.397963847,0.395316203,0.39249358,0.389611804,Clear_cut_EU_ex
RCP,MFM,AF50,PA1217,0.080576581,0.100300884,0.123200643,0.124275792,0.139001369,0.141166883,0.141227237,0.141276683,0.141292354,0.141299791,0.141302631,Clear_cut_EU_ex
RCP,MFM,AF50,PA1218,0.033381374,0.041552785,0.051039728,0.051485142,0.057585674,0.057840188,0.057873085,0.058019901,0.057897528,0.057887473,0.057557351,Clear_cut_EU_ex
RCP,MFM,AF50,PA1219,0.005429384,0.00675844,0.008301463,0.008373909,0.009366143,0.009512058,0.009516125,0.009519457,0.009520513,0.009521014,0.009521205,Clear_cut_EU_ex
RCP,MFM,AF50,PA1221,0.170397957,0.212109593,0.260536471,0.260883209,0.289578012,0.290351847,0.288321081,0.286365984,0.285624524,0.284067609,0.281691951,Clear_cut_EU_ex
RCP,MFM,AF50,PA1222,0.150312395,0.187107295,0.229825882,0.231831529,0.259301504,0.261553293,0.261446765,0.261674425,0.261530948,0.261721357,0.260777651,Clear_cut_EU_ex
RCP,MFM,AF50,Lake,0,0,0,0.000270622,0.000582132,0.000901268,0.001321297,0.00177495,0.002293584,0.002892531,0.003606767,Timber_plant_EU_ex
RCP,MFM,AF50,PA0401,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA0402,0,0,0,0.021555078,0.04859861,0.07686383,0.105077478,0.131512704,0.160534193,0.194881599,0.236231517,Timber_plant_EU_ex
RCP,MFM,AF50,PA0404,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA0405,0,0,0,0.002622975,0.026826317,0.024534547,0.02011059,0.061976339,0.120817433,0.225519445,0.490232519,Timber_plant_EU_ex
RCP,MFM,AF50,PA0406,0,0,0,0.001445356,0.010380742,0.018380726,0.022408777,0.028791811,0.034310124,0.040281807,0.04632802,Timber_plant_EU_ex
RCP,MFM,AF50,PA0409,0,0,0,0.002690023,0.0042058,0.00557618,0.007128937,0.019247183,0.023543496,0.026060717,0.02424395,Timber_plant_EU_ex
RCP,MFM,AF50,PA0412,0,0,0,0.01005819,0.042862449,0.0609553,0.036211973,0.204789493,0.4088041,0.751496758,1.286544455,Timber_plant_EU_ex
RCP,MFM,AF50,PA0418,0,0,0,0,0,0,4.69E-05,0.001595035,0.001738158,0.001842228,0.002123959,Timber_plant_EU_ex
RCP,MFM,AF50,PA0419,0,0,0,0,0,0,0,0,0.000769412,0.000995402,0.002161314,Timber_plant_EU_ex
RCP,MFM,AF50,PA0421,0,0,0,0.000181488,0.000408053,0.000624559,0.000827002,0.001039874,0.001254977,0.001472464,0.001692382,Timber_plant_EU_ex
RCP,MFM,AF50,PA0422,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA0429,0,0,0,0.000231291,0.000262,0.000333897,0.00040497,0.010991698,0.010258116,0.010648975,0.008177195,Timber_plant_EU_ex
RCP,MFM,AF50,PA0431,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA0432,0,0,0,0,0,0,0.001007249,0.021075165,0.022076483,0.019778079,0.023692371,Timber_plant_EU_ex
RCP,MFM,AF50,PA0433,0,0,0,0.001154719,0.00698617,0.010586567,0.013724887,0.010500345,0.011252157,0.013632845,0.017688463,Timber_plant_EU_ex
RCP,MFM,AF50,PA0435,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA0436,0,0,0,0.04970117,0.137869003,0.279110866,0.399319756,0.530218344,0.730645641,1.040717588,1.505837822,Timber_plant_EU_ex
RCP,MFM,AF50,PA0445,0,0,0,0.043520696,0.098976405,0.17279256,0.208145966,0.274460315,0.310920815,0.407174838,0.615110254,Timber_plant_EU_ex
RCP,MFM,AF50,PA0501,0,0,0,0.000504334,0.007907555,0.05077334,0.070119574,0.113038771,0.151765677,0.224186396,0.298908344,Timber_plant_EU_ex
RCP,MFM,AF50,PA0503,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA0504,0,0,0,0,0.002895408,0.00394066,0.000359744,0.018015815,0.049083962,0.099004449,0.185746464,Timber_plant_EU_ex
RCP,MFM,AF50,PA0608,0,0,0,0.112169251,0.306394946,0.503781655,0.686092683,0.884868533,1.092938378,1.266978005,1.486573522,Timber_plant_EU_ex
RCP,MFM,AF50,PA0814,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA1110,0,0,0,0.004001789,0.008900419,0.014580144,0.017016132,0.021480945,0.026001146,0.030209448,0.03475266,Timber_plant_EU_ex
RCP,MFM,AF50,PA1201,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA1204,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA1205,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA1206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,MFM,AF50,PA1208,0,0,0,0,1.07E-07,0.000123926,0.000155054,0.000169262,0.000174043,0.000203404,0.00023286,Timber_plant_EU_ex
RCP,MFM,AF50,PA1209,0,0,0,0,0.009168961,0.016120332,0.021828042,0.021208784,0.023383408,0.027839626,0.034090046,Timber_plant_EU_ex
RCP,MFM,AF50,PA1210,0,0,0,0,0,0,3.99E-05,0.001364687,0.001464814,0.001627814,0.001874052,Timber_plant_EU_ex
RCP,MFM,AF50,PA1211,0,0,0,0,0,0.004104176,0.004484341,0.004565391,0.004934972,0.005650262,0.006551773,Timber_plant_EU_ex
RCP,MFM,AF50,PA1214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Timber_plant_EU_ex
RCP,MFM,AF50,PA1215,0,0,0,0.000323682,0.023252398,0.131875327,0.150918936,0.138923027,0.156011796,0.187375065,0.227085256,Timber_plant_EU_ex
RCP,MFM,AF50,PA1216,0,0,0,0,0.003559717,0.007404247,0.010706166,0.013455889,0.016149171,0.018993451,0.021883498,Timber_plant_EU_ex
RCP,MFM,AF50,PA1217,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA1218,0,0,0,0,0,0.000642618,0.000634725,0.000508393,0.000637259,0.000650395,0.000981693,Timber_plant_EU_ex
RCP,MFM,AF50,PA1219,0,0,0,0,0,0,0,0,0,0,0,Timber_plant_EU_ex
RCP,MFM,AF50,PA1221,0,0,0,0.001926914,0.004372774,0.008178423,0.010336823,0.012396484,0.013171085,0.014743726,0.017125391,Timber_plant_EU_ex
RCP,MFM,AF50,PA1222,0,0,0,0,0,0.001787892,0.002007008,0.001871587,0.002044299,0.001867762,0.002816767,Timber_plant_EU_ex
RCP,MFM,AF75,Lake,0.003098309,0.003856742,0.004737278,0.004634326,0.005030096,0.004895809,0.004651099,0.004302284,0.003913063,0.003401465,0.002698639,Clear_cut_EU_ex
RCP,MFM,AF75,PA0401,0.059158767,0.073640214,0.090453058,0.091143328,0.101406683,0.102602456,0.102604252,0.102614721,0.102615588,0.102620024,0.102621575,Clear_cut_EU_ex
RCP,MFM,AF75,PA0402,0.627191098,0.780720909,0.958967804,0.955378255,1.050396978,1.048255839,1.035694498,1.021411596,1.003068093,0.982598345,0.960097601,Clear_cut_EU_ex
RCP,MFM,AF75,PA0404,0.276734222,0.344475861,0.423123367,0.426352328,0.474362484,0.479956097,0.479964495,0.480013468,0.480017523,0.480038276,0.480045531,Clear_cut_EU_ex
RCP,MFM,AF75,PA0405,0.289905279,0.360871054,0.443261757,0.444621876,0.492215074,0.494948394,0.490063112,0.482086063,0.466976742,0.422127614,0.080101184,Clear_cut_EU_ex
RCP,MFM,AF75,PA0406,0.537487701,0.66905906,0.821812366,0.827361262,0.913950867,0.921286224,0.920433787,0.918007399,0.91502182,0.91198483,0.908862215,Clear_cut_EU_ex
RCP,MFM,AF75,PA0409,0.275489533,0.342926485,0.421220252,0.422566758,0.469611662,0.474513311,0.466082894,0.463248287,0.461285428,0.460298293,0.461370993,Clear_cut_EU_ex
RCP,MFM,AF75,PA0412,1.024807691,1.275669879,1.566918893,1.575117821,1.75334737,1.766051285,1.750073282,1.73924289,1.715706035,1.607202136,1.339945548,Clear_cut_EU_ex
RCP,MFM,AF75,PA0418,0.076858993,0.095673269,0.117516495,0.118413293,0.13174743,0.133300977,0.13267174,0.132519392,0.132508161,0.132516562,0.132410279,Clear_cut_EU_ex
RCP,MFM,AF75,PA0419,0.035309605,0.043953027,0.053987971,0.054399967,0.060525771,0.061239482,0.061240554,0.061246802,0.06124732,0.060024301,0.059809009,Clear_cut_EU_ex
RCP,MFM,AF75,PA0421,0.02129703,0.02651032,0.032562908,0.032720507,0.036302371,0.036625035,0.03652355,0.036419443,0.036310073,0.03620007,0.036087103,Clear_cut_EU_ex
RCP,MFM,AF75,PA0422,0.000448294,0.000558031,0.000685436,0.000690666,0.00076844,0.000777501,0.000777515,0.000777594,0.000777601,0.000777634,0.000777646,Clear_cut_EU_ex
RCP,MFM,AF75,PA0429,0.081937268,0.101994653,0.125281118,0.126037219,0.140245574,0.141859846,0.134106418,0.132108887,0.133973918,0.134043266,0.135449306,Clear_cut_EU_ex
RCP,MFM,AF75,PA0431,0.807702313,1.005419379,1.234967327,1.244391672,1.384518591,1.400844633,1.400869143,1.401012081,1.401023917,1.401084489,1.401105662,Clear_cut_EU_ex
RCP,MFM,AF75,PA0432,0.142788458,0.177741577,0.218321872,0.219987941,0.244760071,0.247646246,0.235813395,0.232739838,0.233921599,0.235626051,0.232546323,Clear_cut_EU_ex
RCP,MFM,AF75,PA0433,0.113092697,0.140776605,0.172917403,0.172646009,0.190538697,0.191305632,0.190375102,0.191144971,0.189523988,0.187798751,0.185688039,Clear_cut_EU_ex
RCP,MFM,AF75,PA0435,0.085474524,0.106397792,0.13068954,0.131686865,0.146515697,0.148243388,0.148245982,0.148261108,0.148262361,0.148268771,0.148271012,Clear_cut_EU_ex
RCP,MFM,AF75,PA0436,1.471926729,1.832238974,2.250558637,2.239516741,2.446633516,2.396335299,2.289564283,2.176765065,1.994137358,1.723046554,1.213483699,Clear_cut_EU_ex
RCP,MFM,AF75,PA0445,2.086416483,2.597149383,3.190106236,3.180201289,3.500106354,3.502338091,3.489168133,3.49025214,3.515136749,3.455318489,3.386929072,Clear_cut_EU_ex
RCP,MFM,AF75,PA0501,0.670878831,0.835102942,1.025765834,1.027431532,1.126742641,1.127487429,1.114113199,1.070610227,1.033124298,1.013070416,0.957851315,Clear_cut_EU_ex
RCP,MFM,AF75,PA0503,0.06328176,0.078772472,0.096757066,0.097495443,0.10847409,0.1097532,0.109755121,0.10976632,0.109767247,0.109771993,0.109773651,Clear_cut_EU_ex
RCP,MFM,AF75,PA0504,0.346713661,0.431585534,0.530121105,0.534166593,0.594317364,0.601325468,0.601335989,0.601249032,0.599937002,0.581332321,0.553236172,Clear_cut_EU_ex
RCP,MFM,AF75,PA0608,3.587394273,4.465550814,5.485083604,5.454621321,5.999824077,5.966488024,5.868490313,5.74726555,5.649750804,5.526848015,5.387442561,Clear_cut_EU_ex
RCP,MFM,AF75,PA0814,0.027597046,0.034352513,0.042195558,0.042517563,0.047305328,0.047863145,0.047863983,0.047868867,0.047869271,0.047871341,0.047872064,Clear_cut_EU_ex
RCP,MFM,AF75,PA1110,0.240502667,0.299375201,0.367725746,0.36852173,0.407787109,0.410175294,0.408532358,0.406289474,0.404115753,0.401751889,0.399268327,Clear_cut_EU_ex
