"Scenario","Ecoregion","A_org","A_new","Annual","Permanent","Pasture","Urban","For_PlantationNonTimber","For_ClearCut","For_Retention_EU","For_PlantationFuel","For_SlashAndBurn","For_SelectionSystem","For_Selective_im","For_Agroforestry","For_TimberPlant","For_RIL","Secondary","ForOther_Extensive","ForOther_Intensive"
"RCP_MFM_AF0","AT0122",1.44747484233459,6.321e-18,0.45862293,0.151875673,6.579e-18,0.09843785034,0,0,0,0.0040769685,0,0,0.000265089,0,0.0039348165,0,0.113714818153819,0.193596109711532,0.422950587129242
"RCP_MFM_AF0","AT0123",6.9894851345725,0.00293540625,2.043940996,0.839591048,1.06835390675,0.3280695943,0,0,0,0.070753128,0,0,0.00109647,0,0.016275344,0,0.407296254198163,0.694309920708847,1.51686306636549
"RCP_MFM_AF0","AT0124",52.3987296062682,16.68257680083,1.279843845,1.258328186,0.76428301217,0.308721465149,0,0,0,0.953873943,0,0,0.672262553,0,0.051051296,0,18.1911432147436,11.1855092447337,1.05113604564196
"RCP_MFM_AF0","AT0125",11.5406924410069,1.90518669831,0.655468097,0.330011138,2.84133557469,0.15648223797,0,0,0,0.3255492485,0,0,0.006989017,0,0.0320675535,0,0.330161656523647,1.31180603838969,3.64563518112361
"RCP_MFM_AF0","AT0126",42.0104506640784,8.40511984297,0.559456115,1.00558604,1.45728212503,0.33918628254,0,0,0,1.1591554245,0,0,0.196969495,0,0.0146293775,0,17.068159626844,10.790856955198,1.01404937949652
"RCP_MFM_AF0","AT0127",0.004497591438,0,0,0,0,0.004497591438,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0128",15.22926149978,0.609847549,0.832503475,0.113138377,2.237888751,0.16310133478,0,0,0,0.129174002,0,0,0.002006729,0,0.008428852,0,8.72609916702921,0.766644943255753,1.64042831971504
"RCP_MFM_AF0","AT0129",7.30456185827223,0.94424083073,0.214925285,0.125077834,0.02840369927,0.046588258482,0,0,0,0.161101175,0,0,0.165436915,0,0.012175604,0,3.33064543741859,2.0804597415937,0.195507077777946
"RCP_MFM_AF0","AT0130",20.7612507696233,0.2045206394,2.93958702,1.375199086,1.7903691286,0.10123823745,0,0,0,1.719216149,0,0,0.002549054,0,0.037836623,0,6.85605543367178,1.80069348790863,3.93398591059287
"RCP_MFM_AF0","AT0201",0.308199753264,0.12465413947,0,0.047014733,0.12974206353,0.006788817264,0,0,0,0,0,0,0,0,0,0,0,0,0
"RCP_MFM_AF0","AT0202",14.515225338,5.42042195528,0.414194573,0.186962441,6.70860715972,0,0,0,0,0.991771087,0,0,0.004677514,0,0.001309058,0,0.718147082622347,0.0299820560504611,0.0391524113271918
"RCP_MFM_AF0","AT0203",3.992089674,0.3125345489,0.024404504,0.419334308,0.6968432981,0,0,0,0,0.0027065715,0,0,0.001733917,0,0.0004852575,0,2.30036880219815,0.101341069877157,0.132337396924688
"RCP_MFM_AF0","AT0701",70.4637145763141,5.81057080987,1.416083301,1.000161737,11.99989164813,0.04803088215,0,0,0,1.186167815,0,0,0.014053068,0,0.003932919,0,44.0596218435032,2.54957825860594,2.37562229405496
"RCP_MFM_AF0","AT0702",11.12290238848,2.57168222675,0.884980775,0.062198158,7.12139387825,0.00687367748,0,0,0,0.000368589,0,0,0,0,0,0,0.452113749353261,0.0101009254479958,0.013190409198743
"RCP_MFM_AF0","AT0704",119.741102388948,18.7081124999568,7.4128959894129,2.04310855,13.2570532605571,0.503305940433306,0,0,0,2.229023452,0,0,0.059048925,0,0.066054607,0,45.4517730019057,14.8789940818756,15.1317320808068
"RCP_MFM_AF0","AT0705",94.0537913259155,7.65088513094678,9.46149361146149,4.282646061,37.5948997417949,0.137473549777474,0,0,0,1.965215774,0,0,0.52607899,0,0.083934146,0,11.9537253231532,8.50765969869072,11.8897792990909
"RCP_MFM_AF0","AT0706",50.87652901776,4.75818105447,4.748016046,0.931628946,9.95312518953,0.18745621676,0,0,0,2.0723157915,0,0,0.016628978,0,0.0690595045,0,15.1930326806569,3.52781961129286,9.41926499905027
"RCP_MFM_AF0","AT0707",66.7633630724649,1.07603845902,14.50833561,2.607271991,19.95923603198,0.4865036172,0,0,0,3.7657971085,0,0,0.00802864,0,0.1191624115,0,6.36116696212899,5.67702032767783,12.1948019134581
